FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTRY,SECURELVL
"10003780",CIBOLA COUNTY CORRECTIONAL CENTER,2000 CIBOLA LOOP,MILAN,NM,"87021","-999",FEDERAL,OPEN,"689",CIBOLA,USA,MINIMUM
"10001918",NORTHEAST CORRECTIONAL COMPLEX,1270 US ROUTE 5,ST. JOHNSBURY,VT,"5819","-999",STATE,OPEN,"118",CALEDONIA,USA,NOT AVAILABLE
"10004714",VANDALIA WORK CAMP,UNITED STATES HIGHWAY 51 NORTH,VANDALIA,IL,"62471","-999",STATE,OPEN,"404",FAYETTE,USA,MINIMUM
"10004724",SOUTHWESTERN ILLINOIS WORK CAMP,950 KINGSHIGHWAY ST,EAST ST LOUIS,IL,"62203","-999",STATE,OPEN,"92",ST. CLAIR,USA,MINIMUM
"10000330",FCI MARIANNA,3625 FCI RD,MARIANNA,FL,"32446","-999",FEDERAL,OPEN,"1195",JACKSON,USA,MEDIUM
"10000375",FCI TALLAHASSEE,501 CAPITAL CIRCLE NE,TALLAHASSEE,FL,"32301","-999",FEDERAL,OPEN,"925",LEON,USA,MINIMUM
"10000660",ILLINOIS RIVER CORRECTIONAL CENTER,1300 WEST LOCUST STREET,CANTON,IL,"61520","-999",STATE,OPEN,"1770",FULTON,USA,MEDIUM
"10000832",FCI VICTORVILLE MEDIUM I,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,"92394","-999",FEDERAL,OPEN,"1235",SAN BERNARDINO,USA,MEDIUM
"10000863",FCI LOMPOC,3600 GUARD RD,LOMPOC,CA,"93436","-999",FEDERAL,OPEN,"1257",SANTA BARBARA,USA,MINIMUM
"10000685",SOUTHWESTERN ILLINOIS CORRECTIONAL CENTER,950 KINGSHIGHWAY ST,EAST ST LOUIS,IL,"62203","-999",STATE,OPEN,"471",ST. CLAIR,USA,MINIMUM
"10001778",RUTHERFORD CORRECTIONAL CENTER,549 LEDBETTER RD,SPINDALE,NC,"28160","-999",STATE,OPEN,"236",RUTHERFORD,USA,MINIMUM
"10002250",FLORENCE CORRECTIONAL CENTER,1100 BOWLING RD,FLORENCE,AZ,"85132","-999",FEDERAL,OPEN,"-999",PINAL,USA,MEDIUM
"10000831",FCI VICTORVILLE MEDIUM II,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,"92394","-999",FEDERAL,OPEN,"1216",SAN BERNARDINO,USA,MEDIUM
"10001784",SOUTHERN CORRECTIONAL INSTITUTION,272 GLEN RD,TROY,NC,"27371","-999",STATE,OPEN,"672",MONTGOMERY,USA,CLOSE
"10000683",CENTRALIA CORRECTIONAL CENTER,9330 SHATTUC ROAD,CENTRALIA,IL,"62801","-999",STATE,OPEN,"1281",CLINTON,USA,MEDIUM
"10000603",FCI PHOENIX CAMP,37900 N 45TH AVE,PHOENIX,AZ,"85086","-999",FEDERAL,OPEN,"274",MARICOPA,USA,MINIMUM
"10000163",FMC FORT WORTH,3150 HORTON RD,FORT WORTH,TX,"76119","-999",FEDERAL,OPEN,"1612",TARRANT,USA,MINIMUM
"10000833",FCI VICTORVILLE MEDIUM II CAMP,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,"92394","-999",FEDERAL,OPEN,"278",SAN BERNARDINO,USA,MINIMUM
"10003376",MANSFIELD CORRECTIONAL INSTITUTION,1150 N MAIN ST,MANSFIELD,OH,"44901","-999",STATE,OPEN,"2183",RICHLAND,USA,MAXIMUM
"10003148",ROCHESTER CORRECTIONAL FACILITY,470 FORD ST,ROCHESTER,NY,"14608","2499",STATE,OPEN,"64",MONROE,USA,MINIMUM
"10000713",USP CANAAN CAMP,3057 ERIC J. WILLIAMS MEMORIAL DRIVE,WAYMART,PA,"18472","-999",FEDERAL,OPEN,"116",WAYNE,USA,MINIMUM
"10001346",BARAGA CORRECTIONAL FACILITY,13924 WADAGA RD,BARAGA,MI,"49908","9204",STATE,OPEN,"787",BARAGA,USA,MAXIMUM
"10001040",ELLSWORTH CORRECTIONAL FACILITY / WORK RELEASE,1607 STATE STREET,ELLSWORTH,KS,"67439","-999",STATE,OPEN,"905",ELLSWORTH,USA,MAXIMUM
"10000712",USP CANAAN,3057 ERIC J. WILLIAMS MEMORIAL DRIVE,WAYMART,PA,"18472","-999",FEDERAL,OPEN,"1188",WAYNE,USA,MAXIMUM
"10001028",NORTON CORRECTIONAL FACILITY,ROAD EAST 4 AND UNITED STATES HIGHWAY 36,NORTON,KS,"67654","546",STATE,OPEN,"803",NORTON,USA,MEDIUM
"10004812",NCF SATELLITE UNIT - EAST UNIT,1210 SOUTH CEDAR STREET,STOCKTON,KS,"67669","-999",STATE,OPEN,"124",ROOKS,USA,MINIMUM
"10006309",HERITAGE TRAIL CORRECTIONAL FACILITY,501 WEST MAIN STREET,PLAINFIELD,IN,"46168","-999",STATE,OPEN,"858",HENDRICKS,USA,MINIMUM
"10000275",FCI MILAN,4004 E ARKONA RD,MILAN,MI,"48160","-999",FEDERAL,OPEN,"1415",WASHTENAW,USA,MINIMUM
"10006512",FCI MILAN DETENTION CENTER,4004 E ARKONA RD,MILAN,MI,"48160","-999",FEDERAL,OPEN,"251",WASHTENAW,USA,MINIMUM
"10000542",FCI MIAMI,15801 SW 137TH AVE,MIAMI,FL,"33177","-999",FEDERAL,OPEN,"931",MIAMI-DADE,USA,MINIMUM
"10000183",BILLY MOORE CORRECTIONAL CENTER,8500 N FM 3053,OVERTON,TX,"75684","-999",STATE,OPEN,"496",RUSK,USA,MINIMUM
"10003386",FSL ELKTON,8730 SCROGGS RD,LISBON,OH,"44432","-999",FEDERAL,OPEN,"437",COLUMBIANA,USA,MINIMUM
"10000116",NORTHPOINT TRAINING CENTER,710 WALTER REED RD,BURGIN,KY,"40310","-999",STATE,OPEN,"1237",BOYLE,USA,MEDIUM
"10001799",TABOR CORRECTIONAL INSTITUTION,4600 SWAMP FOX HWY W,TABOR CITY,NC,"28463","-999",STATE,OPEN,"1721",COLUMBUS,USA,CLOSE
"10001782",NEUSE CORRECTIONAL INSTITUTION,701 STEVENS MILL RD,GOLDSBORO,NC,"27533","2087",STATE,OPEN,"15",WAYNE,USA,MINIMUM
"10005694",FCI TALLADEGA CAMP,565 EAST RENFROE ROAD,TALLADEGA,AL,"35160","-999",FEDERAL,OPEN,"253",TALLADEGA,USA,MINIMUM
"10006173",FCI ALICEVILLE,11070 HIGHWAY 14,ALICEVILLE,AL,"35442","-999",FEDERAL,OPEN,"1267",PICKENS,USA,MINIMUM
"10000991",ST. CROIX CORRECTIONAL CENTER,1859 N 4TH ST,NEW RICHMOND,WI,"54017","36",STATE,OPEN,"104",ST. CROIX,USA,MINIMUM
"10001754",MOUNTAIN VIEW CORRECTIONAL INSTITUTION,545 AMITY PARK RD,SPRUCE PINE,NC,"28777","-999",STATE,OPEN,"895",AVERY,USA,MEDIUM
"10005114",FCI TEXARKANA CAMP,4001 LEOPARD DR,TEXARKANA,TX,"75501","-999",FEDERAL,OPEN,"313",BOWIE,USA,MINIMUM
"10001095",605 CENTER,605 MAIN STREET,DAVENPORT,IA,"52803","5244",STATE,OPEN,"50",SCOTT,USA,NOT AVAILABLE
"10004952","RESIDENTIAL CORRECTIONAL FACILITY, DAVENPORT",1330 WEST 3RD STREET,DAVENPORT,IA,"52802","-999",STATE,OPEN,"133",SCOTT,USA,NOT AVAILABLE
"10000581",USP FLORENCE HIGH,5880 STATE HIGHWAY 67 SOUTH,FLORENCE,CO,"81226","-999",FEDERAL,OPEN,"820",FREMONT,USA,MAXIMUM
"10001727",FCI EL RENO,4205 STATE HWY 66 W,EL RENO,OK,"73036","-999",FEDERAL,OPEN,"950",CANADIAN,USA,MEDIUM
"10001728",FCI EL RENO CAMP,4205 HWY 66 W,EL RENO,OK,"73036","-999",FEDERAL,OPEN,"262",CANADIAN,USA,MINIMUM
"10002206",AURORA DETENTION FACILITY,3130 NORTH OAKLAND STREET,AURORA,CO,"80010","-999",FEDERAL,OPEN,"402",ADAMS,USA,NOT AVAILABLE
"10000892",MDC LOS ANGELES,535 NORTH ALAMEDA STREET,LOS ANGELES,CA,"90012","-999",FEDERAL,OPEN,"713",LOS ANGELES,USA,MAXIMUM
"10000867",USP LOMPOC CAMP,3901 KLEIN BLVD,LOMPOC,CA,"93436","-999",FEDERAL,OPEN,"253",SANTA BARBARA,USA,MINIMUM
"10006542",ANCHOR CENTER,3115 12TH STREET SW,CEDAR RAPIDS,IA,"52404","-999",STATE,OPEN,"13",LINN,USA,NOT AVAILABLE
"10000579",USP FLORENCE ADMAX,5880 STATE HIGHWAY 67 SOUTH,FLORENCE,CO,"81226","-999",FEDERAL,OPEN,"428",FREMONT,USA,MAXIMUM
"10006238",FCI BASTROP CAMP,1341 HIGHWAY 95 NORTH,BASTROP,TX,"78602","-999",FEDERAL,OPEN,"177",BASTROP,USA,MINIMUM
"10003539",WEST TENNESSEE DETENTION FACILITY,6299 FINDE NAIFEH JR DR,MASON,TN,"38049","-999",MULTI,OPEN,"47",TIPTON,USA,NOT AVAILABLE
"10004184",PIEDMONT CORRECTIONAL INSTITUTION - MINIMUM SECURITY UNIT,4750 S MAIN ST,SALISBURY,NC,"28147","-999",STATE,OPEN,"-999",ROWAN,USA,MINIMUM
"10001771",RANDOLPH CORRECTIONAL CENTER,2760 US HWY 220 BUSINESS,ASHEBORO,NC,"27203","-999",STATE,OPEN,"225",RANDOLPH,USA,MINIMUM
"10000136",FCI TALLADEGA,565 EAST RENFROE ROAD,TALLADEGA,AL,"35160","-999",FEDERAL,OPEN,"793",TALLADEGA,USA,MEDIUM
"10002565",FCI OXFORD CAMP,COUNTY RD G & ELK AVE,OXFORD,WI,"53952","-999",FEDERAL,OPEN,"113",ADAMS,USA,MINIMUM
"10006171",FCI EDGEFIELD CAMP,501 GARY HILL RD,EDGEFIELD,SC,"29824","-999",FEDERAL,OPEN,"449",EDGEFIELD,USA,MINIMUM
"10006172",FCI MCKEAN CAMP,6975 ROUTE 59,LEWIS RUN,PA,"16738","-999",FEDERAL,OPEN,"215",MCKEAN,USA,MINIMUM
"10000935",FCI DANBURY,ROUTE 37,DANBURY,CT,"6811","-999",FEDERAL,OPEN,"815",FAIRFIELD,USA,MINIMUM
"10000338",FCI MARIANNA CAMP,3625 FCI RD,MARIANNA,FL,"32446","-999",FEDERAL,OPEN,"211",JACKSON,USA,MINIMUM
"10000550",FCI MIAMI CAMP,15801 SW 137TH AVE,MIAMI,FL,"33177","-999",FEDERAL,OPEN,"382",MIAMI-DADE,USA,MINIMUM
"10000456",FCI COLEMAN LOW CAMP,846 NE 54TH TERRACE,SUMTERVILLE,FL,"33521","-999",FEDERAL,OPEN,"382",SUMTER,USA,MINIMUM
"10006174",FCI ALICEVILLE CAMP,11070 HIGHWAY 14,ALICEVILLE,AL,"35442","-999",FEDERAL,OPEN,"244",PICKENS,USA,MINIMUM
"10006193",USP TUCSON CAMP,9300 SOUTH WILMOT,TUCSON,AZ,"85756","-999",FEDERAL,OPEN,"134",PIMA,USA,MINIMUM
"10006299",USP LOMPOC NORTH CAMP,3901 KLEIN BLVD,LOMPOC,CA,"93436","-999",FEDERAL,OPEN,"123",SANTA BARBARA,USA,MINIMUM
"10000582",FCI FLORENCE CAMP,5880 STATE HIGHWAY 67 SOUTH,FLORENCE,CO,"81226","-999",FEDERAL,OPEN,"484",FREMONT,USA,MINIMUM
"10001411",ATLANTA TRANSITIONAL CENTER,332 PONCE DE LEON AVE NE,ATLANTA,GA,"30308","-999",STATE,OPEN,"281",FULTON,USA,MINIMUM
"10001426",COLUMBUS TRANSITIONAL CENTER,3900 SCHATULGA ROAD,COLUMBUS,GA,"31907","-999",STATE,OPEN,"139",MUSCOGEE,USA,MINIMUM
"10006570",PASSAGES WOMEN'S COMMUNITY CORRECTIONAL FACILITY,1001 SOUTH 27TH STREET,BILLINGS,MT,"59101","-999",MULTI,OPEN,"124",YELLOWSTONE,USA,NOT AVAILABLE
"10001156",GREAT FALLS WOMEN'S PRE-RELEASE CENTER,1019 15TH ST N,GREAT FALLS,MT,"59401","-999",STATE,OPEN,"27",CASCADE,USA,MINIMUM
"10000285",USP ATLANTA,601 MCDONOUGH BLVD SE,ATLANTA,GA,"30315","-999",FEDERAL,OPEN,"2093",FULTON,USA,MEDIUM
"10004505",BLECKELY PROBATION DETENTION CENTER,179 JAC ARTS ROAD,COCHRAN,GA,"31014","-999",STATE,OPEN,"-999",BLECKLEY,USA,MINIMUM
"10004536",ALBANY TRANSITIONAL CENTER,304 NORTH WASHINGTON STREET,ALBANY,GA,"31701","-999",STATE,OPEN,"156",DOUGHERTY,USA,MINIMUM
"10002102",ARRENDALE STATE PRISON,2023 GAINESVILLE HWY,ALTO,GA,"30510","-999",STATE,OPEN,"1596",HABERSHAM,USA,MEDIUM
"10006170",TREASURE COAST FORENSIC TREATMENT CENTER,96 SW ALLAPATTAH ROAD,INDIANTOWN,FL,"34956","-999",STATE,OPEN,"-999",MARTIN,USA,CLOSE
"10000407",WAKULLA WORK CAMP,110 MELALEUCA DR,CRAWFORDVILLE,FL,"32327","4963",STATE,OPEN,"415",WAKULLA,USA,NOT AVAILABLE
"10000319",FSL JESUP,2600 HIGHWAY 301 SOUTH,JESUP,GA,"31599","-999",FEDERAL,OPEN,"399",WAYNE,USA,MINIMUM
"10006239",USP ATLANTA CAMP,601 MCDONOUGH BLVD SE,ATLANTA,GA,"30315","-999",FEDERAL,OPEN,"371",FULTON,USA,MINIMUM
"10000857",CALIFORNIA REHABILITATION CENTER (CRC),5TH STREET AND WESTERN AVENUE,NORCO,CA,"92860","-999",STATE,OPEN,"2599",RIVERSIDE,USA,MEDIUM
"10000861",IRONWOOD STATE PRISON (ISP),19005 WILEY'S WELL ROAD,BLYTHE,CA,"92225","-999",STATE,OPEN,"3088",RIVERSIDE,USA,MEDIUM
"10000655",PONTIAC CORRECTIONAL CENTER,700 WEST LINCOLN STREET,PONTIAC,IL,"61764","-999",STATE,OPEN,"780",LIVINGSTON,USA,MAXIMUM
"10000678",ROBINSON CORRECTIONAL CENTER,13423 EAST 1150TH AVENUE,ROBINSON,IL,"62454","-999",STATE,OPEN,"1176",CRAWFORD,USA,MINIMUM
"10001972",FMC CARSWELL CAMP,"NAVAL AIR STATION, J ST",FORT WORTH,TX,"76127","-999",FEDERAL,OPEN,"306",TARRANT,USA,MINIMUM
"10005282",KONOCTI CONSERVATION CAMP #27,8275 SOUTH STATE HIGHWAY 29,LOWER LAKE,CA,"95457","-999",STATE,OPEN,"95",LAKE,USA,MINIMUM
"10002693",FCI WILLIAMSBURG CAMP,8301 HWY 521,SALTERS,SC,"29590","-999",FEDERAL,OPEN,"144",WILLIAMSBURG,USA,MINIMUM
"10000084",TUCKER UNIT,2400 STATE FARM ROAD,TUCKER,AR,"72168","-999",STATE,OPEN,"1007",JEFFERSON,USA,MAXIMUM
"10001155",DAWSON COUNTY CORRECTIONAL FACILITY,440 COLORADO BLVD,GLENDIVE,MT,"59330","-999",STATE,OPEN,"141",DAWSON,USA,NOT AVAILABLE
"10003625",RIVERSIDE RECOVERY & REENTRY PROGRAM,2 RIVERSIDE ROAD,BOULDER,MT,"59632","88",STATE,OPEN,"31",JEFFERSON,USA,NOT AVAILABLE
"10006572",ELKHORN TREATMENT CENTER,P.O. BOX 448,BOULDER,MT,"59632","-999",STATE,OPEN,"40",JEFFERSON,USA,NOT AVAILABLE
"10006575",WATCH EAST,700 LITTLE STREET,GLENDIVE,MT,"59330","-999",STATE,OPEN,"54",DAWSON,USA,NOT AVAILABLE
"10001605",ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,"6082","-999",STATE,OPEN,"1415",HARTFORD,USA,MEDIUM
"10000402",BAKER CORRECTIONAL INSTITUTION,20706 US HIGHWAY 90 W,SANDERSON,FL,"32087","2359",STATE,OPEN,"999",BAKER,USA,CLOSE
"10003624",MONTANA STATE PRISON,400 CONLEY LAKE RD,DEER LODGE,MT,"59722","-999",STATE,OPEN,"1550",POWELL,USA,MAXIMUM
"10001933",CASCADE COUNTY REGIONAL PRISON,3800 ULM NORTH FRONTAGE RD,GREAT FALLS,MT,"59404","-999",STATE,OPEN,"152",CASCADE,USA,NOT AVAILABLE
"10006580",GREAT FALLS PRE-RELEASE EAST CAMPUS,1715 10TH AVE NORTH,GREAT FALLS,MT,"59401","-999",STATE,OPEN,"155",CASCADE,USA,NOT AVAILABLE
"10000720",CI MOSHANNON VALLEY,555 GEO DRIVE,PHILIPSBURG,PA,"16866","-999",FEDERAL,OPEN,"1756",CLEARFIELD,USA,MINIMUM
"10002759",SAYLE SAFPF,4176 FM 1800,BRECKENRIDGE,TX,"76424","7301",STATE,OPEN,"169",STEPHENS,USA,NOT AVAILABLE
"10001990",USP BEAUMONT,6200 KNAUTH ROAD,BEAUMONT,TX,"77705","-999",FEDERAL,OPEN,"1097",JEFFERSON,USA,MAXIMUM
"10002105",PHILLIPS TRANSITIONAL CENTER,2989 W ROCK QUARRY ROAD,BUFORD,GA,"30519","-999",STATE,OPEN,"194",GWINNETT,USA,MINIMUM
"10002106",PHILLIPS STATE PRISON,2989 WEST ROCK QUARRY ROAD,BUFORD,GA,"30519","-999",STATE,OPEN,"1048",GWINNETT,USA,MEDIUM
"10006350",DIXON SPRINGS IMPACT INCARCERATION PROGRAM (IIP),979 STATE HWY 146 W.,GOLCONDA,IL,"62938","-999",STATE,OPEN,"33",POPE,USA,MINIMUM
"10000689",DU QUOIN IMPACT INCARCERATION PROGRAM (IIP),275 AGRILAND ACRES DR,DU QUOIN,IL,"62832","-999",STATE,OPEN,"31",PERRY,USA,MINIMUM
"10001163",MAINE STATE PRISON,807 CUSHING RD,WARREN,ME,"4864","-999",STATE,OPEN,"836",KNOX,USA,CLOSE
"10005035",RIVERVIEW PSYCHIATRIC CENTER,250 ARSENAL STREET,AUGUSTA,ME,"4330","-999",STATE,OPEN,"77",KENNEBEC,USA,NOT AVAILABLE
"10001977",BRADSHAW STATE JAIL,3900 W LOOP 571N,HENDERSON,TX,"75653","-999",STATE,OPEN,"1964",RUSK,USA,MEDIUM
"10002957",SOUTH FORK FOREST CAMP,48300 WILSON RIVER HWY,TILLAMOOK,OR,"97141","9799",STATE,OPEN,"188",TILLAMOOK,USA,MINIMUM
"10000313",COASTAL TRANSITION CENTER,309 STILES AVE,SAVANNAH,GA,"31415","-999",STATE,OPEN,"260",CHATHAM,USA,MINIMUM
"10000100",BOLDUC CORRECTIONAL FACILITY,516 CUSHING RD,WARREN,ME,"4864","-999",STATE,OPEN,"192",KNOX,USA,MINIMUM
"10001162",DOWNEAST CORRECTIONAL FACILITY,64 BASE RD,MACHIASPORT,ME,"4655","-999",STATE,OPEN,"147",WASHINGTON,USA,MINIMUM
"10001165",MAINE CORRECTIONAL CENTER,17 MALLISON FALLS RD,WINDHAM,ME,"4062","-999",STATE,OPEN,"500",CUMBERLAND,USA,MEDIUM
"10000548","SOUTH FLORIDA RECEPTION CENTER, SOUTH UNIT",13910 NW 41ST ST,DORAL,FL,"33178","3014",STATE,OPEN,"629",MIAMI-DADE,USA,CLOSE
"10003928",CHARLES D. HUDSON TRANSFER CENTER,100 JIM HESTER ROAD,LAGRANGE,GA,"30241","-999",STATE,OPEN,"150",TROUP,USA,MINIMUM
"10002121",CLAYTON TRANSITIONAL CENTER,242 FALCON DR,FOREST PARK,GA,"30297","-999",STATE,OPEN,"379",CLAYTON,USA,MINIMUM
"10000314",COASTAL STATE PRISON,200 GULF STREAM RD,GARDEN CITY,GA,"31418","-999",STATE,OPEN,"1638",CHATHAM,USA,MEDIUM
"10006149",WILLARD-CYBULSKI CORRECTIONAL INSTITUTION,391 SHAKER RD,ENFIELD,CT,"6082","-999",STATE,OPEN,"1140",TOLLAND,USA,MINIMUM
"10000928",OSBORN CORRECTIONAL INSTITUTION,335 BILTON RD,SOMERS,CT,"6071","-999",STATE,OPEN,"1371",TOLLAND,USA,MEDIUM
"10000926",HARTFORD CORRECTIONAL CENTER,177 WESTON ST,HARTFORD,CT,"6120","-999",STATE,OPEN,"905",HARTFORD,USA,MAXIMUM
"10006209",MENARD MEDIUM SECURITY UNIT,711 KASKASKIA STREET,MENARD,IL,"62259","-999",STATE,OPEN,"394",RANDOLPH,USA,MEDIUM
"10005273",CHAMBERLAIN CREEK CONSERVATION CAMP #17,15800 STATE HIGHWAY 20,FORT BRAGG,CA,"95437","-999",STATE,OPEN,"100",MENDOCINO,USA,MINIMUM
"10005113",FCI TEXARKANA,4001 LEOPARD DR,TEXARKANA,TX,"75501","-999",FEDERAL,OPEN,"874",BOWIE,USA,MINIMUM
"10000780",FOLSOM STATE PRISON (FSP),300 PRISON ROAD,REPRESA,CA,"95671","-999",STATE,OPEN,"2507",SACRAMENTO,USA,MEDIUM
"10000671",JACKSONVILLE CORRECTIONAL CENTER,2268 EAST MORTON AVENUE,JACKSONVILLE,IL,"62650","-999",STATE,OPEN,"1008",MORGAN,USA,MINIMUM
"10000790",SAN QUENTIN STATE PRISON (SQ),MAIN STREET,SAN QUENTIN,CA,"94964","-999",STATE,OPEN,"3989",MARIN,USA,MAXIMUM
"10000817",CORRECTIONAL TRAINING FACILITY (CTF),SOLEDAD PRISON ROAD,SOLEDAD,CA,"93960","-999",STATE,OPEN,"4983",MONTEREY,USA,MEDIUM
"10000644",EAST MOLINE CORRECTIONAL CENTER,100 HILLCREST ROAD,EAST MOLINE,IL,"61244","-999",STATE,OPEN,"1318",ROCK ISLAND,USA,MINIMUM
"10001146",FCI EDGEFIELD,501 GARY HILL RD,EDGEFIELD,SC,"29824","-999",FEDERAL,OPEN,"1229",EDGEFIELD,USA,MEDIUM
"10002884",JESTER I UNIT,1 JESTER RD,RICHMOND,TX,"77406","-999",STATE,OPEN,"-999",FORT BEND,USA,NOT AVAILABLE
"10000220",LUTHER PRISON AND TRUSTY CAMP,1800 LUTHER DR,NAVASOTA,TX,"77868","-999",STATE,OPEN,"1293",GRIMES,USA,MEDIUM
"10006300",CHASE FIELD WILDERNESS UNIT,4304 HWY 202,BEEVILLE,TX,"78102","-999",STATE,OPEN,"414",BEE,USA,MINIMUM
"10000225",CLEVELAND CORRECTIONAL CENTER,901 E 5TH ST,CLEVELAND,TX,"77328","-999",STATE,OPEN,"509",LIBERTY,USA,MINIMUM
"10005283",WASHINGTON RIDGE CONSERVATION CAMP #44,11425 CONSERVATION CAMP ROAD,NEVADA CITY,CA,"95959","-999",STATE,OPEN,"92",NEVADA,USA,MINIMUM
"10000704",MORRIS COMMUNITY CORRECTIONS CENTER,300 WATER ST,DOVER,DE,"19904","-999",STATE,OPEN,"135",KENT,USA,NOT AVAILABLE
"10000699",HOWARD R YOUNG CORRECTIONAL INSTITUTION,1301 E 12TH ST,WILMINGTON,DE,"19802","-999",STATE,OPEN,"1658",NEW CASTLE,USA,MAXIMUM
"10001931",MACDOUGALL CORRECTIONAL INSTITUTION,1516 OLD GILLIARD RD,RIDGEVILLE,SC,"29472","-999",STATE,OPEN,"640",BERKELEY,USA,MEDIUM
"10000960",RAYMOND LABORDE CORRECTIONAL CENTER,1630 PRISON RD,COTTONPORT,LA,"71327","-999",STATE,OPEN,"1754",AVOYELLES,USA,MAXIMUM
"10002395",CENTRAL DETENTION FACILITY,1901 D ST SE,WASHINGTON,DC,"20003","-999",STATE,OPEN,"1358",DISTRICT OF COLUMBIA,USA,NOT AVAILABLE
"10002396",CORRECTIONAL TREATMENT FACILITY,1901 E ST SE,WASHINGTON,DC,"20003","-999",STATE,OPEN,"676",DISTRICT OF COLUMBIA,USA,MEDIUM
"10002399",BROOKLYN CORRECTIONAL INSTITUTION,59 HARTFORD RD,BROOKLYN,CT,"6234","-999",STATE,OPEN,"450",WINDHAM,USA,MEDIUM
"10005380",NEW HAVEN CORRECTIONAL CENTER,245 WHALLEY AVE,NEW HAVEN,CT,"6511","-999",STATE,OPEN,"684",NEW HAVEN,USA,MAXIMUM
"10002348",CENTINELA STATE PRISON (CEN),2302 BROWN ROAD,IMPERIAL,CA,"92251","-999",STATE,OPEN,"3473",IMPERIAL,USA,MAXIMUM
"10002670",LIVESAY CORRECTIONAL INSTITUTION-A CAMP,104 BROADCAST DR,SPARTANBURG,SC,"29303","-999",STATE,OPEN,"-999",SPARTANBURG,USA,MINIMUM
"10000929",NORTHERN CORRECTIONAL INSTITUTION,287 BILTON RD,SOMERS,CT,"6071","-999",STATE,OPEN,"274",TOLLAND,USA,MAXIMUM
"10002400",BRIDGEPORT CORRECTIONAL CENTER,1106 NORTH AVE,BRIDGEPORT,CT,"6604","-999",STATE,OPEN,"787",FAIRFIELD,USA,MAXIMUM
"10000772",HERLONG FCI,741-925 ACCESS RD A-25,HERLONG,CA,"96113","-999",FEDERAL,OPEN,"898",LASSEN,USA,MEDIUM
"10000974",LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN,7205 STATE HWY 74,ST. GABRIEL,LA,"70776","-999",STATE,OPEN,"573",IBERVILLE,USA,MAXIMUM
"10000806",USP ATWATER,1 FEDERAL WAY,ATWATER,CA,"95301","-999",FEDERAL,OPEN,"1104",MERCED,USA,MAXIMUM
"10000871",MCC SAN DIEGO,808 UNION STREET,SAN DIEGO,CA,"92101","-999",FEDERAL,OPEN,"949",SAN DIEGO,USA,MAXIMUM
"10001106",ANTHONY CORRECTIONAL CENTER,313 ANTHONY CENTER DRIVE,WHITE SULPHUR SPRINGS,WV,"24986","-999",STATE,OPEN,"220",GREENBRIER,USA,MINIMUM
"10006199",FCI HAZELTON SFF,1640 SKY VIEW DR.,BRUCETON MILLS,WV,"26525","-999",FEDERAL,OPEN,"542",PRESTON,USA,MEDIUM
"10000043",FCI BECKLEY,1600 INDUSTRIAL ROAD,BEAVER,WV,"25813","-999",FEDERAL,OPEN,"1518",RALEIGH,USA,MEDIUM
"10000023",FCI GILMER,201 FCI LANE,GLENVILLE,WV,"26351","-999",FEDERAL,OPEN,"1418",GILMER,USA,MEDIUM
"10000887",FCI TERMINAL ISLAND,1299 SEASIDE AVENUE,SAN PEDRO,CA,"90731","-999",FEDERAL,OPEN,"1185",LOS ANGELES,USA,MINIMUM
"10002260",BAYLOR WOMEN'S CORRECTIONAL INSTITUTION,660 BAYLOR BLVD,NEW CASTLE,DE,"19720","-999",STATE,OPEN,"394",NEW CASTLE,USA,MAXIMUM
"10006152",FPC ALDERSON,GLEN RAY RD,ALDERSON,WV,"24910","-999",FEDERAL,OPEN,"830",GREENBRIER,USA,MINIMUM
"10002262",JAMES T VAUGHN CORRECTIONAL CENTER,1181 PADDOCK RD,SMYRNA,DE,"19977","-999",STATE,OPEN,"2385",NEW CASTLE,USA,MAXIMUM
"10000006",USP HAZELTON,1640 SKY VIEW DR.,BRUCETON MILLS,WV,"26525","-999",FEDERAL,OPEN,"1238",PRESTON,USA,MAXIMUM
"10006200",USP HAZELTON CAMP,1640 SKY VIEW DR.,BRUCETON MILLS,WV,"26525","-999",FEDERAL,OPEN,"76",PRESTON,USA,MINIMUM
"10000706",SUSSEX COMMUNITY CORRECTIONS CENTER,23207 DUPONT BLVD,GEORGETOWN,DE,"19947","-999",STATE,OPEN,"308",SUSSEX,USA,NOT AVAILABLE
"10000707",SUSSEX CORRECTIONAL INSTITUTION,23203 DUPONT BLVD,GEORGETOWN,DE,"19947","-999",STATE,OPEN,"1130",SUSSEX,USA,MAXIMUM
"10000701",PLUMMER COMMUNITY CORRECTIONS CENTER,38 TODDS LN,WILMINGTON,DE,"19802","-999",STATE,OPEN,"130",NEW CASTLE,USA,NOT AVAILABLE
"10002228",ARKANSAS VALLEY CORRECTIONAL FACILITY,12750 HIGHWAY 96 AT LANE 13,ORDWAY,CO,"81034","-999",STATE,OPEN,"1047",CROWLEY,USA,CLOSE
