,system:index,DateTime,FACILITYID,Hour,NAME,Year,pressure,specific_humidity,temperature,max_heat_index,relative_humidity,heat_index_risk_level,Date,avg_heat_index
200986,A20040601_2100_0000000000000000046c,6/1/2004 21:00,10000197,21,DIBOLL CORRECTIONAL CENTER,2004,100268.9,0.0196801,35.06,108.0935981,53.53973136,Danger,6/1/2004,97.66938337347827
200988,A20040601_2100_0000000000000000046e,6/1/2004 21:00,10000198,21,DUNCAN GERIATRIC FACILITY,2004,100268.9,0.0196801,35.06,108.0935981,53.53973136,Danger,6/1/2004,97.66938337347827
213546,A20040820_2100_000000000000000005ea,8/20/2004 21:00,10000199,21,SAN SABA TRANSFER FACILITY,2004,96554.98,0.017254,35.66,103.775286,43.99132946,Danger,8/20/2004,95.90884539554348
206779,A20040708_2100_00000000000000000475,7/8/2004 21:00,10000200,21,FORT STOCKTON TRANSFER FACILITY,2004,90753.99,0.0079966,39.72,100.1310955,15.73188471,Extreme Caution,7/8/2004,93.39762514152174
208690,A20040720_2100_00000000000000000493,7/20/2004 21:00,10000203,21,LYNAUGH PRISON,2004,90149.36,0.0099589,38.14,98.7689297,21.08540101,Extreme Caution,7/20/2004,92.00597662065218
207874,A20040715_2100_0000000000000000047a,7/15/2004 21:00,10000204,21,GOODMAN TRANSFER FACILITY,2004,100083.08,0.0205172,34.58,108.555741,57.09873763,Danger,7/15/2004,96.06927383445651
210725,A20040802_2100_00000000000000000010,8/2/2004 21:00,10000205,21,POLUNSKY PRISON,2004,101088.59,0.0200884,34.57,108.0911801,56.55849269,Danger,8/2/2004,98.07244895119565
201008,A20040601_2100_00000000000000000473,6/1/2004 21:00,10000206,21,FERGUSON PRISON,2004,100198.5,0.0191773,35.95,109.1742854,49.69737261,Danger,6/1/2004,98.21810720217391
207898,A20040715_2100_00000000000000000490,7/15/2004 21:00,10000208,21,LEWIS PRISON,2004,100090.12,0.0195188,34.69,106.8250976,54.12683449,Danger,7/15/2004,96.3549958222826
201029,A20040601_2100_00000000000000000484,6/1/2004 21:00,10000209,21,HOLLIDAY TRANSFER FACILITY,2004,99613.54,0.0188425,35.34,106.8695729,50.24749184,Danger,6/1/2004,96.63959852891303
201031,A20040601_2100_00000000000000000487,6/1/2004 21:00,10000210,21,HUNTSVILLE PRISON,2004,99613.54,0.0188425,35.34,106.8695729,50.24749184,Danger,6/1/2004,96.63959852891303
201083,A20040601_2100_00000000000000000154,6/1/2004 21:00,10000211,21,WYNNE PRISON,2004,99613.54,0.0188425,35.34,106.8695729,50.24749184,Danger,6/1/2004,96.63959852891303
200991,A20040601_2100_00000000000000000471,6/1/2004 21:00,10000212,21,ELLIS PRISON,2004,100222.18,0.0192949,35.68,108.7786496,50.7485679,Danger,6/1/2004,98.18113354456521
201020,A20040601_2100_0000000000000000047b,6/1/2004 21:00,10000213,21,GOREE PRISON AND TRUSTY CAMP,2004,99613.54,0.0188425,35.34,106.8695729,50.24749184,Danger,6/1/2004,96.63959852891303
200992,A20040601_2100_00000000000000000472,6/1/2004 21:00,10000215,21,ESTELLE PRISON,2004,100222.18,0.0192949,35.68,108.7786496,50.7485679,Danger,6/1/2004,98.18113354456521
201023,A20040601_2100_0000000000000000047e,6/1/2004 21:00,10000216,21,HAMILTON PRISON (PRE-RELEASE FACILITY),2004,99653.22,0.0168813,37.64,108.6176487,39.89479077,Danger,6/1/2004,97.97413065163043
201069,A20040601_2100_00000000000000000104,6/1/2004 21:00,10000219,21,T DON HUTTO RESIDENTIAL CENTER,2004,98466.02,0.0117137,41.15,107.9436241,22.9498778,Danger,6/1/2004,98.11285879293479
201041,A20040601_2100_000000000000000004fd,6/1/2004 21:00,10000220,21,LUTHER PRISON AND TRUSTY CAMP,2004,100066.02,0.0181385,36.25,107.831413,46.29478329,Danger,6/1/2004,97.88217359815216
208371,A20040718_2100_00000000000000000481,7/18/2004 21:00,10000224,21,L.V. HIGHTOWER UNIT,2004,100722.72,0.019666,34.08,105.9165599,56.75415898,Danger,7/18/2004,97.5837163248913
205946,A20040703_2100_000000000000000004ff,7/3/2004 21:00,10000225,21,CLEVELAND CORRECTIONAL CENTER,2004,100773.89,0.0210748,33.25,106.7447408,63.52101792,Danger,7/3/2004,97.72524713163043
200994,A20040601_2100_000000000000000002fc,6/1/2004 21:00,10000226,21,FCI BASTROP,2004,99021.54,0.0118149,41.65,109.2212065,22.66478159,Danger,6/1/2004,98.78276245010869
201036,A20040601_2100_0000000000000000048e,6/1/2004 21:00,10000228,21,KYLE CORRECTIONAL CENTER,2004,98383.46,0.0111737,41.58,108.0638512,21.41031616,Danger,6/1/2004,98.03485010586955
208396,A20040718_2100_000000000000000005f1,7/18/2004 21:00,10000229,21,STILES UNIT,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
208365,A20040718_2100_00000000000000000489,7/18/2004 21:00,10000234,21,JESTER III UNIT / TRUSTY CAMP,2004,100754.72,0.0187164,34.7,105.5595054,52.32152935,Danger,7/18/2004,98.12116156271739
213556,A20040820_2100_00000000000000000152,8/20/2004 21:00,10000237,21,TORRES PRISON,2004,98078.18,0.0150112,38.6,107.2268972,33.30029232,Danger,8/20/2004,98.11024446891305
213538,A20040820_2100_000000000000000005e3,8/20/2004 21:00,10000238,21,NEY STATE JAIL,2004,98078.18,0.0150112,38.6,107.2268972,33.30029232,Danger,8/20/2004,98.11024446891305
208331,A20040718_2100_00000000000000000602,7/18/2004 21:00,10000241,21,C T TERRELL PRISON,2004,100846.88,0.0194072,34.2,105.7455873,55.73817716,Danger,7/18/2004,97.58189242717391
208388,A20040718_2100_000000000000000005e7,7/18/2004 21:00,10000242,21,RAMSEY PRISON,2004,100846.88,0.0194072,34.2,105.7455873,55.73817716,Danger,7/18/2004,97.58189242717391
211321,A20040806_2100_00000000000000000464,8/6/2004 21:00,10000243,21,CLEMENS PRISON,2004,101199.09,0.0200617,31.78003906,101.2297636,66.13848616,Extreme Caution,8/6/2004,93.67504438652173
208397,A20040718_2100_00000000000000000151,7/18/2004 21:00,10000244,21,STRINGFELLOW PRISON,2004,100846.88,0.0194072,34.2,105.7455873,55.73817716,Danger,7/18/2004,97.58189242717391
208392,A20040718_2100_000000000000000005ec,7/18/2004 21:00,10000245,21,SCOTT PRISON,2004,100955.68,0.0203016,32.31,102.9247417,64.75661132,Extreme Caution,7/18/2004,94.98687984076086
208342,A20040718_2100_0000000000000000046b,7/18/2004 21:00,10000246,21,DARRINGTON UNIT,2004,100808.48,0.0190604,34.51,105.7917196,53.83141094,Danger,7/18/2004,98.03688851380436
213463,A20040820_2100_00000000000000000461,8/20/2004 21:00,10000247,21,BRISCOE PRISON,2004,99239.78,0.0144172,40.05,109.8021483,29.98070375,Danger,8/20/2004,100.98762411456522
211355,A20040806_2100_00000000000000000495,8/6/2004 21:00,10000248,21,MCCONNELL PRISON,2004,100604.53,0.0143165,39.61003906,108.9901417,30.90782134,Danger,8/6/2004,100.86461675119564
213899,A20040823_1800_00000000000000000108,8/23/2004 18:00,10000252,18,WILLACY COUNTY STATE JAIL,2004,100977.77,0.0185277,36.0,108.3213104,48.33240577,Danger,8/23/2004,101.31534787597826
211053,A20040804_2100_00000000000000000440,8/4/2004 21:00,10001014,21,TURNEY CENTER INDUSTRIAL COMPLEX,2004,98800.94,0.020545,33.28,104.9022971,60.68918144,Danger,8/4/2004,88.36531710478262
207648,A20040714_1800_0000000000000000045a,7/14/2004 18:00,10001015,18,TURNEY CENTER INDUSTRIAL COMPLEX - ANNEX,2004,98907.85,0.0209283,32.56,103.9002477,64.3851309,Danger,7/14/2004,88.53723850130436
214156,A20040824_2100_000000000000000005e1,8/24/2004 21:00,10001274,21,MURRAY PRISON,2004,97991.05,0.0174562,36.06,105.4701159,44.16244674,Danger,8/24/2004,96.42789422858696
214094,A20040824_2100_000000000000000005e0,8/24/2004 21:00,10001275,21,CRAIN UNIT,2004,97991.05,0.0174562,36.06,105.4701159,44.16244674,Danger,8/24/2004,96.42789422858696
201014,A20040601_2100_0000000000000000017d,6/1/2004 21:00,10001279,21,FPC BRYAN,2004,99675.62,0.0174849,37.01,108.2547758,42.70975085,Danger,6/1/2004,97.68800288054348
208405,A20040718_2100_00000000000000000315,7/18/2004 21:00,10001283,21,USP BEAUMONT CAMP,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
211024,A20040804_2100_0000000000000000043d,8/4/2004 21:00,10001703,21,NORTHEAST CORRECTIONAL COMPLEX - ANNEX,2004,89745.58,0.0151754,25.4,78.24929982,65.04893234,Caution,8/4/2004,72.16318197815217
206259,A20040705_1800_0000000000000000043f,7/5/2004 18:00,10001705,18,TENNESSEE PRISON FOR WOMEN,2004,99793.26,0.0206878,33.07,105.0851095,62.4347889,Danger,7/5/2004,88.44575800597826
206250,A20040705_1800_000000000000000003b8,7/5/2004 18:00,10001708,18,LOIS M DEBERRY SPECIAL NEEDS FACILITY,2004,99719.02,0.020655,33.0,104.8157834,62.54004008,Danger,7/5/2004,88.27397260206521
206257,A20040705_1800_0000000000000000043e,7/5/2004 18:00,10001709,18,RIVERBEND MAXIMUM SECURITY INSTITUTION,2004,99719.02,0.020655,33.0,104.8157834,62.54004008,Danger,7/5/2004,88.27397260206521
211061,A20040804_2100_0000000000000000044b,8/4/2004 21:00,10001711,21,WEST TENNESSEE STATE PENITENTIARY,2004,99770.54,0.0205446,34.62,108.5701023,56.8660361,Danger,8/4/2004,91.74904942380434
206278,A20040705_2100_00000000000000000130,7/5/2004 21:00,10001713,21,BLEDSOE COUNTY CORRECTIONAL COMPLEX,2004,95690.15,0.0185126,30.11,92.90393403,63.72389944,Extreme Caution,7/5/2004,81.20879091782608
210986,A20040804_2100_0000000000000000013e,8/4/2004 21:00,10001716,21,HARDEMAN COUNTY CORRECTIONAL FACILITY,2004,99200.3,0.0203974,33.85,106.168983,58.61801119,Danger,8/4/2004,90.16523090847826
211063,A20040804_2100_00000000000000000457,8/4/2004 21:00,10001717,21,WHITEVILLE CORRECTIONAL FACILITY,2004,99200.3,0.0203974,33.85,106.168983,58.61801119,Danger,8/4/2004,90.16523090847826
207689,A20040714_2100_000000000000000003eb,7/14/2004 21:00,10001718,21,FCI MEMPHIS,2004,99718.85,0.0199327,34.83,107.8207551,54.58722636,Danger,7/14/2004,92.02425965815219
207738,A20040714_2100_00000000000000000441,7/14/2004 21:00,10001720,21,MARK H LUTTRELL TRANSITION CENTER,2004,99718.85,0.0199327,34.83,107.8207551,54.58722636,Danger,7/14/2004,92.02425965815219
210918,A20040804_2100_0000000000000000048d,8/4/2004 21:00,10001966,21,BATEN ISF,2004,90418.86,0.0117518,36.52,97.24515677,27.1353979,Extreme Caution,8/4/2004,88.36965983608695
210877,A20040803_2100_000000000000000005e2,8/3/2004 21:00,10001967,21,NEAL PRISON,2004,89197.83,0.0114826,36.09,95.98668981,26.79874709,Extreme Caution,8/3/2004,88.13472657815217
214080,A20040824_2100_0000000000000000045e,8/24/2004 21:00,10001969,21,BRIDGEPORT CORRECTIONAL CENTER,2004,97900.81,0.017415,37.73,109.2071299,40.18145012,Danger,8/24/2004,96.06750457108694
214117,A20040824_2100_00000000000000000528,8/24/2004 21:00,10001972,21,FMC CARSWELL CAMP,2004,98629.77,0.0179482,36.9,108.4863677,43.59258194,Danger,8/24/2004,96.86925639271739
210835,A20040803_2100_00000000000000000296,8/3/2004 21:00,10001974,21,FCI BIG SPRING CAMP,2004,92652.55,0.0131906,36.92,99.9398097,30.42347063,Extreme Caution,8/3/2004,93.07085843945652
210834,A20040803_2100_00000000000000000298,8/3/2004 21:00,10001975,21,FCI BIG SPRING,2004,92652.55,0.0131906,36.92,99.9398097,30.42347063,Extreme Caution,8/3/2004,93.07085843945652
211125,A20040805_2100_000000000000000004f6,8/5/2004 21:00,10001977,21,BRADSHAW STATE JAIL,2004,99465.22,0.0157112,37.51,106.2638702,37.43190642,Danger,8/5/2004,95.84187598923913
210632,A20040802_2100_0000000000000000045c,8/2/2004 21:00,10001978,21,BETO PRISON,2004,100298.19,0.0173956,36.14,106.2922659,44.85440975,Danger,8/2/2004,97.4961075627174
208163,A20040717_2100_000000000000000001e8,7/17/2004 21:00,10001981,21,CI EDEN,2004,94232.09,0.0103947,38.48,100.2948433,22.56042578,Extreme Caution,7/17/2004,93.69948241130436
200970,A20040601_2100_00000000000000000463,6/1/2004 21:00,10001984,21,BYRD DIAGNOSTIC INTAKE FACILITY,2004,99613.54,0.0188425,35.34,106.8695729,50.24749184,Danger,6/1/2004,96.63959852891303
208345,A20040718_2100_0000000000000000031a,7/18/2004 21:00,10001989,21,FCI BEAUMONT MEDIUM,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
208404,A20040718_2100_0000000000000000051f,7/18/2004 21:00,10001990,21,USP BEAUMONT,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
211062,A20040804_2100_00000000000000000062,8/4/2004 21:00,10002713,21,WHEELER STATE JAIL,2004,89828.14,0.0118866,36.46,97.17744992,27.34785382,Extreme Caution,8/4/2004,88.74031658619565
210973,A20040804_2100_00000000000000000474,8/4/2004 21:00,10002714,21,FORMBY STATE JAIL,2004,89828.14,0.0118866,36.46,97.17744992,27.34785382,Extreme Caution,8/4/2004,88.74031658619565
214073,A20040824_2100_0000000000000000045b,8/24/2004 21:00,10002716,21,ALLRED PRISON,2004,97312.01,0.016131,38.44,108.4647875,35.71280081,Danger,8/24/2004,96.45010618521738
210798,A20040803_1800_000000000000000005de,8/3/2004 18:00,10002725,18,CHOICE MOORE TRANSFER FACILITY,2004,99121.04,0.0177207,36.0,106.1643382,45.46849155,Danger,8/3/2004,95.88961153456522
210799,A20040803_1800_00000000000000000466,8/3/2004 18:00,10002726,18,COLE STATE JAIL,2004,99121.04,0.0177207,36.0,106.1643382,45.46849155,Danger,8/3/2004,95.88961153456522
211018,A20040804_2100_000000000000000005dd,8/4/2004 21:00,10002729,21,MONTFORD UNIT - PSYCHIATRIC FACILITY,2004,90423.34,0.0121522,36.62,97.84256243,27.87975636,Extreme Caution,8/4/2004,90.01750126097826
206054,A20040703_2100_000000000000000005f3,7/3/2004 21:00,10002731,21,TELFORD PRISON,2004,99840.13,0.019548,34.67,106.7345997,54.12858896,Danger,7/3/2004,95.58080369108696
214137,A20040824_2100_00000000000000000488,8/24/2004 21:00,10002755,21,HUTCHINS STATE JAIL,2004,99509.13,0.0179342,36.27,107.3048706,45.49178942,Danger,8/24/2004,98.05201142336956
206833,A20040708_2100_000000000000000005ef,7/8/2004 21:00,10002758,21,SMITH PRISON,2004,90679.75,0.0107102,37.64,98.52587332,23.39231363,Extreme Caution,7/8/2004,91.36111421869565
214166,A20040824_2100_0000000000000000051e,8/24/2004 21:00,10002759,21,SAYLE SAFPF,2004,96442.89,0.0155246,37.98,106.2231253,34.97556825,Danger,8/24/2004,96.05214965239131
211138,A20040805_2100_0000000000000000046f,8/5/2004 21:00,10002784,21,EAST TEXAS TREATMENT FACILITY,2004,99465.22,0.0157112,37.51,106.2638702,37.43190642,Danger,8/5/2004,95.84187598923913
211265,A20040806_0000_00000000000000000483,8/6/2004 0:00,10002791,0,HODGE UNIT,2004,99368.85,0.0176683,35.65,105.3490934,46.33811797,Danger,8/6/2004,95.750088525
211296,A20040806_0000_000000000000000005ee,8/6/2004 0:00,10002792,0,SKYVIEW PSYCHIATRIC FACILITY,2004,99368.85,0.0176683,35.65,105.3490934,46.33811797,Danger,8/6/2004,95.750088525
208199,A20040717_2100_0000000000000000047f,7/17/2004 21:00,10002799,21,HAVINS PRE-RELEASE FACILITY,2004,96344.73,0.0118843,39.34,104.0482881,25.08263806,Danger,7/17/2004,95.80818138945652
208479,A20040719_2100_000000000000000001c6,7/19/2004 21:00,10002800,21,FCI LA TUNA CAMP,2004,86985.09,0.0059364,38.7,96.77725725,11.88743867,Extreme Caution,7/19/2004,89.53603516576086
208494,A20040719_2100_000000000000000001c7,7/19/2004 21:00,10002801,21,FSL LA TUNA (EL PASO),2004,87747.33,0.0060224,39.04,97.41988644,11.94178069,Extreme Caution,7/19/2004,90.17822724717391
208542,A20040719_2100_000000000000000005eb,7/19/2004 21:00,10002802,21,SANCHEZ STATE JAIL,2004,87747.33,0.0060224,39.04,97.41988644,11.94178069,Extreme Caution,7/19/2004,90.17822724717391
214131,A20040824_2100_0000000000000000010a,8/24/2004 21:00,10002817,21,HILLTOP UNIT,2004,97991.05,0.0174562,36.06,105.4701159,44.16244674,Danger,8/24/2004,96.42789422858696
200990,A20040601_2100_00000000000000000470,6/1/2004 21:00,10002822,21,EASTHAM PRISON AND TRUSTY CAMP,2004,100198.5,0.0191773,35.95,109.1742854,49.69737261,Danger,6/1/2004,98.21810720217391
201027,A20040601_2100_00000000000000000482,6/1/2004 21:00,10002827,21,HOBBY PRISON,2004,99326.82,0.0154833,38.53,108.155934,34.87532106,Danger,6/1/2004,98.67073033586958
201044,A20040601_2100_00000000000000000494,6/1/2004 21:00,10002828,21,MARLIN UNIT,2004,99326.82,0.0154833,38.53,108.155934,34.87532106,Danger,6/1/2004,98.67073033586958
201022,A20040601_2100_0000000000000000047d,6/1/2004 21:00,10002835,21,HALBERT UNIT,2004,96264.42,0.0094565,41.27,104.9869379,18.10176153,Danger,6/1/2004,95.54892835076087
201054,A20040601_2100_000000000000000005e4,6/1/2004 21:00,10002838,21,PACK PRISON AND TRUSTY CAMP,2004,100066.02,0.0181385,36.25,107.831413,46.29478329,Danger,6/1/2004,97.88217359815216
201072,A20040601_2100_0000000000000000008b,6/1/2004 21:00,10002843,21,TRAVIS COUNTY UNIT,2004,98453.22,0.0110877,41.73,108.2609678,21.09731245,Danger,6/1/2004,98.28059818369566
208386,A20040718_2100_000000000000000005e5,7/18/2004 21:00,10002844,21,PLANE STATE JAIL,2004,100722.72,0.019666,34.08,105.9165599,56.75415898,Danger,7/18/2004,97.5837163248913
208363,A20040718_2100_00000000000000000480,7/18/2004 21:00,10002845,21,HENLEY STATE JAIL,2004,100722.72,0.019666,34.08,105.9165599,56.75415898,Danger,7/18/2004,97.5837163248913
214494,A20040826_2100_000000000000000000fe,8/26/2004 21:00,10002851,21,VAL VERDE CORRECTIONAL FACILITY,2004,97494.3,0.0135106,40.16,108.2435468,27.50218082,Danger,8/26/2004,101.08559581706523
208359,A20040718_2100_00000000000000000478,7/18/2004 21:00,10002857,21,GIST STATE JAIL,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
208372,A20040718_2100_0000000000000000048f,7/18/2004 21:00,10002858,21,LEBLANC PRE-RELEASE FACILITY,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
208344,A20040718_2100_000000000000000001c9,7/18/2004 21:00,10002860,21,FCI BEAUMONT LOW,2004,100936.48,0.02031,33.53,105.9552108,60.47405243,Danger,7/18/2004,97.19357387706522
208377,A20040718_2100_00000000000000000492,7/18/2004 21:00,10002862,21,LYCHNER STATE JAIL,2004,100788.64,0.0194168,34.33,106.0500419,55.33008256,Danger,7/18/2004,97.84708873380436
208369,A20040718_2100_00000000000000000603,7/18/2004 21:00,10002869,21,KEGANS STATE JAIL,2004,100812.96,0.0192832,34.38,105.9177279,54.82804467,Danger,7/18/2004,97.86703938141304
208354,A20040718_2100_000000000000000001c8,7/18/2004 21:00,10002872,21,FDC HOUSTON,2004,100812.96,0.0192832,34.38,105.9177279,54.82804467,Danger,7/18/2004,97.86703938141304
201039,A20040601_2100_00000000000000000491,6/1/2004 21:00,10002876,21,LOCKHART CORRECTIONAL FACILITY,2004,98871.78,0.0116473,41.7,109.0563136,22.26004994,Danger,6/1/2004,98.60686578119565
206003,A20040703_2100_000000000000000004fc,7/3/2004 21:00,10002884,21,JESTER I UNIT,2004,100933.89,0.021304,32.82,106.199308,65.84968639,Danger,7/3/2004,98.30916505206521
208407,A20040718_2100_00000000000000000105,7/18/2004 21:00,10002885,21,VANCE UNIT,2004,100754.72,0.0187164,34.7,105.5595054,52.32152935,Danger,7/18/2004,98.12116156271739
208366,A20040718_2100_0000000000000000048a,7/18/2004 21:00,10002886,21,JESTER IV (PSYCHIATRIC FACILITY),2004,100754.72,0.0187164,34.7,105.5595054,52.32152935,Danger,7/18/2004,98.12116156271739
213481,A20040820_2100_0000000000000000046d,8/20/2004 21:00,10002893,21,DOMINGUEZ STATE PRISON,2004,98944.74,0.0159984,38.23,108.2302788,36.43711912,Danger,8/20/2004,99.02190801152175
211310,A20040806_0000_000000000000000000b5,8/6/2004 0:00,10002897,0,YOUNG MEDICAL FACILITY COMPLEX,2004,101210.77,0.0211107,31.84,103.3831057,69.18870023,Danger,8/6/2004,94.84375907576087
211368,A20040806_2100_000000000000000005f0,8/6/2004 21:00,10002900,21,STEVENSON PRISON,2004,100340.21,0.0160737,38.21003906,108.7138729,37.15807375,Danger,8/6/2004,99.63346948847827
201035,A20040601_2100_000000000000000000fd,6/1/2004 21:00,10002904,21,KARNES COUNTY CORRECTIONAL CENTER,2004,99482.34,0.0124525,41.03,108.9425559,24.76033796,Danger,6/1/2004,100.08663775
200982,A20040601_2100_00000000000000000467,6/1/2004 21:00,10002905,21,CONNALLY PRISON,2004,99511.78,0.0127921,40.68,108.7091038,25.89862842,Danger,6/1/2004,99.93804194597826
213496,A20040820_2100_000000000000000001cc,8/20/2004 21:00,10002913,21,FCI THREE RIVERS,2004,100527.46,0.0164636,38.68,110.5376976,37.13761413,Danger,8/20/2004,102.11595277065217
213497,A20040820_2100_000000000000000001cd,8/20/2004 21:00,10002914,21,FCI THREE RIVERS CAMP,2004,100527.46,0.0164636,38.68,110.5376976,37.13761413,Danger,8/20/2004,102.11595277065217
211341,A20040806_2100_00000000000000000477,8/6/2004 21:00,10002916,21,GARZA WEST TRANSFER FACILITY,2004,100404.21,0.0146089,39.24003906,108.5922051,32.08421393,Danger,8/6/2004,100.28853810576088
211340,A20040806_2100_00000000000000000476,8/6/2004 21:00,10002917,21,GARZA EAST TRANSFER FACILITY,2004,100404.21,0.0146089,39.24003906,108.5922051,32.08421393,Danger,8/6/2004,100.28853810576088
213476,A20040820_2100_00000000000000000468,8/20/2004 21:00,10002920,21,COTULLA TRANSFER FACILITY,2004,99516.9,0.0143936,40.26,110.2978389,29.682187,Danger,8/20/2004,101.78149872195652
210064,A20040729_2100_00000000000000000479,7/29/2004 21:00,10002928,21,GLOSSBRENNER PRISON-SAFPF,2004,99483.31,0.0163687,37.36,107.0318802,39.26072295,Danger,7/29/2004,100.47028034684783
