FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTRY
"10002594",WAUKESHA COUNTY HUBER FACILITY,1400 NORTHVIEW ROAD,WAUKESHA,WI,"53188","-999",COUNTY,OPEN,"136",WAUKESHA,USA
"10003854",ADRIAN TRAINING SCHOOL,2300 N ADRIAN HWY,ADRIAN,MI,"49221","-999",STATE,CLOSED,"0",LENAWEE,USA
"10006789",EATON COUNTY YOUTH FACILITY,822 COURTHOUSE DRIVE,CHARLOTTE,MI,"48813","-999",COUNTY,OPEN,"-999",EATON,USA
"10003080",LEHIGH COUNTY PRISON,38 N 4TH ST,ALLENTOWN,PA,"18102","3448",COUNTY,OPEN,"1189",LEHIGH,USA
"10003079",LEHIGH COUNTY JUVENILE DETENTION CENTER,370 S CEARBROOK RD,ALLENTOWN,PA,"18104","-999",COUNTY,CLOSED,"0",LEHIGH,USA
"10002614",KENOSHA COUNTY DOWNTOWN PRE-TRIAL FACILITY,927 54TH ST,KENOSHA,WI,"53140","-999",COUNTY,OPEN,"188",KENOSHA,USA
"10002554",KEWAUNEE COUNTY JAIL,620 JUNEAU ST,KEWAUNEE,WI,"54216","-999",COUNTY,OPEN,"30",KEWAUNEE,USA
"10006599",ANCORA PSYCHIATRIC HOSPITAL - HOLLY HALL,301 SPRING GARDEN ROAD,HAMMONTON,NJ,"08037","-999",STATE,OPEN,"-999",CAMDEN,USA
"10002588",WILLIAM H FERRIS CENTER,2120 RIMROCK RD,MADISON,WI,"53713","-999",COUNTY,OPEN,"187",DANE,USA
"10000262",MCF - FARIBAULT,1101 LINDEN LN,FARIBAULT,MN,"55021","6400",STATE,OPEN,"1988",RICE,USA
"10002577",MARQUETTE COUNTY JAIL,67 W PARK ST,MONTELLO,WI,"53949","-999",COUNTY,OPEN,"-999",MARQUETTE,USA
"10006390",PEPIN COUNTY JAIL,740 7TH AVE WEST,DURAND,WI,"54736","-999",COUNTY,OPEN,"11",PEPIN,USA
"10001348",CAMP OTTAWA,216 GENDRON RD,TRON RIVER,MI,"49935","-999",STATE,CLOSED,"0",IRON,USA
"10001371",CAMP WHITE LAKE,8110 E WHITE LAKE RD,WHITE LAKE,MI,"48386","-999",STATE,CLOSED,"0",OAKLAND,USA
"10005969",WEST CENTRAL JUVENILE REHABILITATION CENTER,2044 N COUNTY RD 25A,TROY,OH,"45373","-999",COUNTY,OPEN,"22",MIAMI,USA
"10001906",WRIGHTSVILLE UNIT,8400 STATE HIGHWAY 386,WRIGHTSVILLE,AR,"72183","-999",STATE,OPEN,"1305",PULASKI,USA
"10001910",VARNER UNIT,PO BOX 600,GRADY,AR,"71644","0600",STATE,OPEN,"1730",LINCOLN,USA
"10003431",BUTLER COUNTY JUVENILE DETENTION / REHABILITATION CENTER,280 N FAIR AVE,HAMILTON,OH,"45011","-999",COUNTY,OPEN,"69",BUTLER,USA
"10006796",MONROE COUNTY YOUTH CENTER,3600 S CUSTER ROAD,MONROE,MI,"48161","-999",COUNTY,OPEN,"-999",MONROE,USA
"10002553",BROWN COUNTY WORK RELEASE CENTER,125 S ADAMS ST,GREEN BAY,WI,"54301","-999",COUNTY,OPEN,"0",BROWN,USA
"10002523",BURNETT COUNTY JAIL,7410 COUNTY RD K,SIREN,WI,"54872","-999",COUNTY,OPEN,"28",BURNETT,USA
"10002434",HAMILTON COUNTY QUEENSGATE CORRECTIONAL FACILITY,516 LINN ST,CINCINNATI,OH,"45203","-999",COUNTY,CLOSED,"0",HAMILTON,USA
"10002566",ADAMS COUNTY JAIL / SHERIFF,301 ADAMS ST,FRIENDSHIP,WI,"53934","-999",COUNTY,OPEN,"-999",ADAMS,USA
"10002559",BUFFALO COUNTY JAIL,407 S 2ND ST,ALMA,WI,"54610","-999",COUNTY,OPEN,"-999",BUFFALO,USA
"10000078",OUACHITA RIVER UNIT,100 WALCO LANE,MALVERN,AR,"72104","-999",STATE,OPEN,"1854",HOT SPRING,USA
"10006525",OMEGA SUPERVISION SANCTION CENTER,104 WALCO LANE,MALVERN,AR,"72104","-999",STATE,OPEN,"268",HOT SPRING,USA
"10000536",SOUTH PINES ACADEMY,8200 S PALM DR,PEMBROKE PINES,FL,"33025","-999",STATE,CLOSED,"0",BROWARD,USA
"10002590",DANE COUNTY PUBLIC SAFETY BLDG JAIL,115 W DOTY ST,MADISON,WI,"53703","-999",COUNTY,OPEN,"422",DANE,USA
"10000941",MOBERLY CORRECTIONAL CENTER,5201 SOUTH MORLEY ST,MOBERLY,MO,"65270","-999",STATE,OPEN,"1790",RANDOLPH,USA
"10006603",GREEN RESIDENTIAL COMMUNITY HOME,1311 SLOATSBURG RD,RINGWOOD,NJ,"07456","1705",STATE,OPEN,"-999",PASSAIC,USA
"10003233",EDGECOMBE RESIDENTIAL TREATMENT FACILITY,611 EDGECOMBE AVE,NEW YORK,NY,"10032","4398",STATE,OPEN,"125",NEW YORK,USA
"10002518",IRON COUNTY JAIL,300 TACONITE ST,HURLEY,WI,"54534","-999",COUNTY,OPEN,"-999",IRON,USA
"10002562",MANITOWOC COUNTY JAIL / JUVENILE DETENTION CENTER,1025 S 9TH ST,MANITOWOC,WI,"54220","-999",COUNTY,OPEN,"213",MANITOWOC,USA
"10002066",MCF - RED WING ADULT AND RED WING JUVENILE,1079 HIGHWAY 292,RED WING,MN,"55066","-999",STATE,OPEN,"154",GOODHUE,USA
"10005986",LAWRENCE COUNTY JAIL,115 S 5TH ST,IRONTON,OH,"45638","-999",COUNTY,OPEN,"-999",LAWRENCE,USA
"10002586",OZAUKEE COUNTY JAIL,1201 S SPRING ST,PORT WASHINGTON,WI,"53074","-999",COUNTY,OPEN,"227",OZAUKEE,USA
"10002610",WALWORTH COUNTY JAIL,1770 COUNTY RD NN,ELKHORN,WI,"53121","-999",COUNTY,OPEN,"210",WALWORTH,USA
"10004081",JACKSON PARISH CORRECTIONAL CENTER,327 INDUSTRIAL DR,JONESBORO,LA,"71251","-999",COUNTY,OPEN,"1248",JACKSON,USA
"10002598",MILWAUKEE COUNTY CORRECTIONAL FACILITY,949 N 9TH ST,MILWAUKEE,WI,"53233","-999",COUNTY,OPEN,"513",MILWAUKEE,USA
"10006771",L. ROBERT RIVARDE MEMORIAL HOME,1550 GRETNA BOULEVARD,HARVEY,LA,"70058","-999",COUNTY,OPEN,"-999",JEFFERSON,USA
"10003401",LICKING COUNTY JUSTICE CENTER,155 E MAIN ST,NEWARK,OH,"43055","-999",COUNTY,OPEN,"304",LICKING,USA
"10006604",OCEAN RESIDENTIAL COMMUNITY HOME,1 GAME FARM ROAD,FORKED RIVER,NJ,"08731","-999",STATE,OPEN,"7",OCEAN,USA
"10002516",BAYFIELD COUNTY JAIL / SHERIFF,615 2ND AVE E,WASHBURN,WI,"54891","-999",COUNTY,OPEN,"-999",BAYFIELD,USA
"10002601",GREEN COUNTY JAIL,2827 6TH ST,MONROE,WI,"53566","-999",COUNTY,OPEN,"-999",GREEN,USA
"10000994",FCI OXFORD,COUNTY RD G & ELK AVE,OXFORD,WI,"53952","-999",FEDERAL,OPEN,"905",ADAMS,USA
"10005173",GLADWIN COUNTY JAIL,501 WEST CEDAR AVENUE,GLADWIN,MI,"48624","-999",COUNTY,OPEN,"-999",GLADWIN,USA
"10001324",MCF - ST. CLOUD,2305 MINNESOTA BOULEVARD SE,SAINT CLOUD,MN,"56304","-999",STATE,OPEN,"1020",SHERBURNE,USA
"10001330",MCF - STILLWATER,970 PICKETT STREET,BAYPORT,MN,"55003","1490",STATE,OPEN,"1580",WASHINGTON,USA
"10000537",PAUL REIN DETENTION FACILITY,2421 NW 16TH ST,POMPANO BEACH,FL,"33069","-999",COUNTY,OPEN,"882",BROWARD,USA
"10006528",EAST CENTRAL ARKANSAS COMMUNITY CORRECTION CENTER,200 WEST TYLER AVE,WEST MEMPHIS,AR,"72301","-999",STATE,OPEN,"245",CRITTENDEN,USA
"10006293",LAFAYETTE COMMUNITY CORRECTIONS CENTER,100 POYDRAS STREET,LAFAYETTE,LA,"70501","-999",COUNTY,OPEN,"-999",LAFAYETTE,USA
"10000090",DERMOTT JUVENILE CORRECTIONAL FACILITY,878 EAST GAINES STREET,DERMOTT,AR,"71638","-999",STATE,OPEN,"-999",CHICOT,USA
"10000077",ARKANSAS JUVENILE ASSESSMENT / TREATMENT CENTER,1501 WOODY DRIVE,BRYANT,AR,"72022","-999",STATE,OPEN,"-999",SALINE,USA
"10003208",TACONIC CORRECTIONAL FACILITY,250 HARRIS RD,BEDFORD HILLS,NY,"10507","2497",STATE,OPEN,"347",WESTCHESTER,USA
"10006605",PINELANDS RESIDENTIAL COMMUNITY HOME,3016 ROUTE 563,CHATSWORTH,NJ,"08019","2000",STATE,OPEN,"11",BURLINGTON,USA
"10001318",MCF - TOGO,62741 COUNTY ROAD 551,TOGO,MN,"55723","-999",STATE,OPEN,"86",ITASCA,USA
"10001588",BLAND CORRECTIONAL CENTER,256 BLAND FARM RD,BLAND,VA,"24315","9615",STATE,OPEN,"642",BLAND,USA
"10006384",THE GROW ACADEMY,4986 COUNTY HIGHWAY M,OREGON,WI,"53575","-999",STATE,OPEN,"7",DANE,USA
"10002578",FOND DU LAC COUNTY SECURE DETENTION FACILITY,180 S MACY STREET,FOND DU LAC,WI,"54935","-999",COUNTY,OPEN,"-999",FOND DU LAC,USA
"10002576",GREEN LAKE COUNTY JUSTICE CENTER,571 COUNTY ROAD A,GREEN LAKE,WI,"54941","-999",COUNTY,OPEN,"-999",GREEN LAKE,USA
"10002592",IOWA COUNTY JAIL,1205 N BEQUETTE ST,DODGEVILLE,WI,"53533","-999",COUNTY,OPEN,"-999",IOWA,USA
"10003055",LYCOMING COUNTY PRISON,277 W 3RD ST,WILLIAMSPORT,PA,"17701","6427",COUNTY,OPEN,"337",LYCOMING,USA
"10003057",MERCER COUNTY JAIL,55 THOMPSON RD,MERCER,PA,"16137","5637",COUNTY,OPEN,"258",MERCER,USA
"10005930",LAFAYETTE JUVENILE DETENTION CENTER,1613 SURREY STREET,LAFAYETTE,LA,"70501","-999",COUNTY,OPEN,"-999",LAFAYETTE,USA
"10003331",BASKERVILLE CORRECTIONAL CENTER,4150 HAYES MILL RD,BASKERVILLE,VA,"23915","-999",STATE,OPEN,"462",MECKLENBURG,USA
"10002557",JACKSON COUNTY JAIL,30 N 3RD ST,BLACK RIVER FALLS,WI,"54615","-999",COUNTY,OPEN,"70",JACKSON,USA
"10002593",JEFFERSON COUNTY JAIL,411 S CENTER AVE,JEFFERSON,WI,"53549","1703",COUNTY,OPEN,"153",JEFFERSON,USA
"10002563",JUNEAU COUNTY JAIL,200 OAK ST,MAUSTON,WI,"53948","-999",COUNTY,OPEN,"36",JUNEAU,USA
"10001598",DEERFIELD WORK CENTER FOR MEN,15172 OLD BELFIELD RD,CAPRON,VA,"23829","-999",STATE,OPEN,"199",SOUTHAMPTON,USA
"10003611",HARRISBURG JUVENILE TREATMENT CENTER,1800 PINE GROVE LANE,HARRISBURG,AR,"72432","-999",STATE,OPEN,"-999",POINSETT,USA
"10003324",DEERFIELD CORRECTIONAL CENTER,21360 DEERFIELD DR,CAPRON,VA,"23829","-999",STATE,OPEN,"1059",SOUTHAMPTON,USA
"10002574",LA CROSSE COUNTY JAIL,333 VINE ST,LA CROSSE,WI,"54601","-999",COUNTY,OPEN,"189",LA CROSSE,USA
"10002542",MARATHON COUNTY JAIL / SHERIFF,500 FOREST ST,WAUSAU,WI,"54403","-999",COUNTY,OPEN,"330",MARATHON,USA
"10002541",MARATHON COUNTY JUVENILE FACILITY,7015 PACKER DR,WAUSAU,WI,"54401","-999",COUNTY,OPEN,"-999",MARATHON,USA
"10006606",SOUTHERN TRANSITIONAL,800A BUFFALO AVENUE,EGG HARBOR,NJ,"08215","-999",STATE,OPEN,"15",ATLANTIC,USA
"10003617",COLT JUVENILE TREATMENT CENTER,1388 SFC 118,COLT,AR,"72326","0069",STATE,CLOSED,"-999",ST. FRANCIS,USA
"10003619",LEWISVILLE JUVENILE TREATMENT CENTER,P.O. BOX 723,LEWISVILLE,AR,"71638","-999",STATE,OPEN,"-999",LAFAYETTE,USA
"10001444",GATEWAY BOYS RECOVERY CENTER,940 BRIDIER ST,JACKSONVILLE,FL,"32206","-999",STATE,OPEN,"-999",DUVAL,USA
"10002528",MARINETTE COUNTY JAIL / SHERIFF,2161 UNIVERSITY DR,MARINETTE,WI,"54143","-999",COUNTY,OPEN,"-999",MARINETTE,USA
"10002597",MILWAUKEE COUNTY HOUSE OF CORRECTION,8885 S 68TH ST,FRANKLIN,WI,"53132","-999",COUNTY,OPEN,"1800",MILWAUKEE,USA
"10000543",PRE-TRIAL DETENTION CENTER,1321 NW 13TH ST,MIAMI,FL,"33125","-999",COUNTY,OPEN,"1100",MIAMI-DADE,USA
"10002672",CHEROKEE COUNTY DETENTION CENTER,315 EAST DR. LM ROSEMOND BLVD,GAFFNEY,SC,"29340","-999",COUNTY,OPEN,"290",CHEROKEE,USA
"10000615",ASPC-EYMAN,4374 E BUTTE AVE,FLORENCE,AZ,"85132","-999",STATE,OPEN,"5293",PINAL,USA
"10006607",VINELAND PREPARATORY ACADEMY,2000 MAPLE AVENUE,VINELAND,NJ,"08361","-999",STATE,OPEN,"20",CUMBERLAND,USA
"10003827",MONTCALM COUNTY JAIL,649 N STATE ST,STANTON,MI,"48888","-999",COUNTY,OPEN,"-999",MONTCALM,USA
"10000923",DILLWYN CORRECTIONAL CENTER,1522 PRISON RD,DILLWYN,VA,"23936","-999",STATE,OPEN,"917",BUCKINGHAM,USA
"10002573",MONROE COUNTY JAIL,112 S COURT STREET,SPARTA,WI,"54656","-999",COUNTY,OPEN,"519",MONROE,USA
"10002536",OCONTO COUNTY JAIL,301 WASHINGTON ST,OCONTO,WI,"54153","-999",COUNTY,OPEN,"64",OCONTO,USA
"10002527",ONEIDA COUNTY JAIL,2000 E WINNEBAGO ST,RHINELANDER,WI,"54501","-999",COUNTY,OPEN,"252",ONEIDA,USA
"10002561",OUTAGAMIE COUNTY JAIL,320 S WALNUT ST,APPLETON,WI,"54911","-999",COUNTY,OPEN,"435",OUTAGAMIE,USA
"10000632",ASPC-DOUGLAS,6911 N BDI BLVD,DOUGLAS,AZ,"85607","-999",STATE,OPEN,"1806",COCHISE,USA
"10001658",LAFAYETTE PARISH CORRECTIONAL CENTER,916 LAFAYETTE ST,LAFAYETTE,LA,"70501","-999",COUNTY,OPEN,"1073",LAFAYETTE,USA
"10000616",ASPC-FLORENCE PICACHO UNIT,25230 S PICACHO BLVD,PICACHO,AZ,"85241","-999",STATE,CLOSED,"0",PINAL,USA
"10000600",ASPC-FLORENCE GLOBE UNIT,1000 FAIRGROUNDS RD,GLOBE,AZ,"85501","-999",STATE,OPEN,"244",GILA,USA
"10002546",PIERCE COUNTY JAIL,414 W MAIN ST,ELLSWORTH,WI,"54011","-999",COUNTY,OPEN,"58",PIERCE,USA
"10006235",MONROE COUNTY MARATHON DETENTION FACILITY,3981 OCEAN TERRACE,MARATHON,FL,"33050","-999",COUNTY,OPEN,"40",MONROE,USA
"10005155",MONTMORENCY COUNTY JAIL,11045 M-32 WEST,ATLANTA,MI,"49709","-999",COUNTY,OPEN,"33",MONTMORENCY,USA
"10001359",MUSKEGON COUNTY JAIL,25 W WALTON AVE,MUSKEGON,MI,"49440","-999",COUNTY,OPEN,"523",MUSKEGON,USA
"10003262",HAYNESVILLE CORRECTIONAL CENTER,421 BARNFIELD RD,HAYNESVILLE,VA,"22472","-999",STATE,OPEN,"942",RICHMOND,USA
"10005422",PORTAGE COUNTY JAIL,8240 INFIRMARY ROAD,RAVENNA,OH,"44266","-999",COUNTY,OPEN,"222",PORTAGE,USA
"10003375",RICHLAND COUNTY JAIL,73 E 2ND ST,MANSFIELD,OH,"44902","-999",COUNTY,OPEN,"234",RICHLAND,USA
"10003110",CURRAN- FROMHOLD CORRECTIONAL FACILITY (CFCF),7901 STATE RD,PHILADELPHIA,PA,"19136","-999",LOCAL,OPEN,"2185",PHILADELPHIA,USA
"10001583",KEEN MOUNTAIN CORRECTIONAL CENTER,STATE ROUTE 629,OAKWOOD,VA,"24631","-999",STATE,OPEN,"723",BUCHANAN,USA
"10005981",ROSS COUNTY JAIL / LAW ENFORCEMENT COMPLEX,28 N PAINT ST,CHILLICOTHE,OH,"45601","-999",COUNTY,OPEN,"157",ROSS,USA
"10002529",POLK COUNTY JAIL,1005 W MAIN ST,BALSAM LAKE,WI,"54810","-999",COUNTY,OPEN,"117",POLK,USA
"10002549",PORTAGE COUNTY JAIL / JUVENILE DETENTION CENTER,1500 STRONGS AVE,STEVENS POINT,WI,"54481","3542",COUNTY,OPEN,"96",PORTAGE,USA
"10006609",WARREN RESIDENTIAL COMMUNITY HOME,509 BRASS CASTLE ROAD,OXFORD,NJ,"07863","-999",STATE,OPEN,"27",WARREN,USA
"10006791",JACKSON COUNTY YOUTH CENTER,930 FLEMING AVENUE,JACKSON,MI,"49202","-999",COUNTY,OPEN,"-999",JACKSON,USA
"10002604",RACINE COUNTY JAIL,717 WISCONSIN AVE,RACINE,WI,"53403","-999",COUNTY,OPEN,"788",RACINE,USA
"10002609",RACINE COUNTY SECURE JUVENILE DETENTION CENTER,1717 TAYLOR AVE,RACINE,WI,"53403","-999",COUNTY,OPEN,"-999",RACINE,USA
"10005984",SCIOTO COUNTY SECOND CHANCE CENTER / THE COUNSELING CENTER,411 COURT ST,PORTSMOUTH,OH,"45662","-999",COUNTY,OPEN,"-999",SCIOTO,USA
"10003382",STARK COUNTY JAIL,4500 ATLANTIC BLVD NE,CANTON,OH,"44705","-999",COUNTY,OPEN,"448",STARK,USA
"10000726",MIFFLIN COUNTY CORRECTIONAL FACILITY,103 W MARKET ST,LEWISTON,PA,"17044","2130",COUNTY,OPEN,"168",MIFFLIN,USA
"10003976",ASPC-FLORENCE,1305 E. BUTTE AVE,FLORENCE,AZ,"85132","-999",STATE,OPEN,"3666",PINAL,USA
"10002424",SUMMIT COUNTY JAIL - CROSIER STREET FACILITY,205 E CROSIER ST,AKRON,OH,"44311","-999",COUNTY,OPEN,"699",SUMMIT,USA
"10002602",ROCK COUNTY JAIL / SHERIFF,200 E US HWY 14,JANESVILLE,WI,"53545","-999",COUNTY,OPEN,"579",ROCK,USA
"10002603",ROCK COUNTY JUVENILE DETENTION CENTER,210 E US HWY 14,JANESVILLE,WI,"53545","-999",COUNTY,OPEN,"-999",ROCK,USA
"10002539",ST CROIX COUNTY JAIL,1101 CARMICHAEL RD,HUDSON,WI,"54016","-999",COUNTY,OPEN,"105",ST. CROIX,USA
"10002521",SAWYER COUNTY JAIL,15880 5TH ST,HAYWARD,WI,"54843","-999",COUNTY,OPEN,"97",SAWYER,USA
"10002545",SHAWANO COUNTY JAIL,405 N MAIN ST,SHAWANO,WI,"54166","-999",COUNTY,OPEN,"235",SHAWANO,USA
"10006891",SHAWANO COUNTY WORK RELEASE CENTER,1240 ENGEL DR,SHAWANO,WI,"54166","-999",COUNTY,OPEN,"-999",SHAWANO,USA
"10003051",ELK COUNTY PRISON,225 CENTER ST,RIDGWAY,PA,"15853","0448",COUNTY,OPEN,"53",ELK,USA
"10003307",RED ONION STATE PRISON,10800 H JACK ROSE HWY,POUND,VA,"24279","-999",STATE,OPEN,"851",WISE,USA
"10003366",SUMMIT COUNTY JUVENILE JUSTICE CENTER,650 DAN ST,AKRON,OH,"44310","-999",COUNTY,OPEN,"-999",SUMMIT,USA
"10001669",TRUMBULL COUNTY ADULT JUSTICE CENTER / JAIL,150 HIGH ST NW,WARREN,OH,"44481","-999",COUNTY,OPEN,"294",TRUMBULL,USA
"10003555",DONALD PRICE FACILITY,20 GODDARD RD,CRANSTON,RI,"02920","-999",STATE,CLOSED,"0",PROVIDENCE,USA
"10004356",OCHILTREE COUNTY JAIL,21 SOUTHEAST 6TH AVENUE,PERRYTON,TX,"79070","-999",COUNTY,OPEN,"15",OCHILTREE,USA
"10006403",WOODRUFF COUNTY JAIL,500 N 3RD ST,AUGUSTA,AR,"72006","-999",COUNTY,OPEN,"-999",WOODRUFF,USA
"10002785",PANOLA COUNTY JAIL,319 W WELLINGTON ST,CARTHAGE,TX,"75633","-999",COUNTY,OPEN,"23",PANOLA,USA
"10004926",DEARBORN COUNTY LAW ENFORCEMENT CENTER,301 W HIGH ST,LAWRENCEBURG,IN,"47025","-999",COUNTY,OPEN,"333",DEARBORN,USA
"10006772",LAFAYETTE TRANSITIONAL WORK PROGRAM,1825 W. WILLOW,SCOTT,LA,"70583","-999",COUNTY,OPEN,"80",LAFAYETTE,USA
"10006619",RED HOOK RESIDENTIAL CENTER,531 TURKEY HILL ROAD,RED HOOK,NY,"12571","-999",STATE,OPEN,"7",DUTCHESS,USA
"10002964",FCI SHERIDAN CAMP,27072 BALLSTON RD,SHERIDAN,OR,"97378","-999",FEDERAL,OPEN,"537",YAMHILL,USA
"10003095",DAUPHIN COUNTY WORK RELEASE CENTER,919 GIBSON BLVD,STEELTON,PA,"17113","-999",COUNTY,OPEN,"261",DAUPHIN,USA
"10006082",VALLEY COUNTY JAIL,125 SOUTH 15TH STREET,ORD,NE,"68862","-999",COUNTY,OPEN,"4",VALLEY,USA
"10003081",LEHIGH COUNTY COMMUNITY CORRECTIONS CENTER,1600 RIVERSIDE DR,BETHLEHEM,PA,"18016","-999",COUNTY,OPEN,"186",LEHIGH,USA
"10004756",PICKETT COUNTY JAIL,1 COURTHOUSE SQUARE,BYRDSTOWN,TN,"38549","-999",COUNTY,OPEN,"5",PICKETT,USA
"10004019",FCI FAIRTON CAMP,655 FAIRTON MILLVILLE RD,FAIRTON,NJ,"08320","-999",FEDERAL,OPEN,"116",CUMBERLAND,USA
"10003203",FCI OTISVILLE CAMP,TWO MILE DR,OTISVILLE,NY,"10963","-999",FEDERAL,OPEN,"121",ORANGE,USA
"10003163",ERIE COUNTY CORRECTIONAL FACILITY,11581 WALDEN AVE,ALDEN,NY,"14004","-999",COUNTY,CLOSED,"606",ERIE,USA
"10006620",ELLA MCQUEEN RECEPTION CENTER FOR BOYS AND GIRLS,41 HOWARD AVENUE,BROOKLYN,NY,"11221","-999",STATE,OPEN,"11",KINGS,USA
"10004244",WALNUT GROVE YOUTH CORRECTIONAL FACILITY,1650 HWY 492,WALNUT GROVE,MS,"39189","-999",STATE,CLOSED,"0",LEAKE,USA
"10002279",ADIRONDACK WILDERNESS CHALLENGE,516 NORRISVILLE RD,SCHUYLER FALLS,NY,"12985","-999",STATE,CLOSED,"0",CLINTON,USA
"10003119",DELAWARE COUNTY JUVENILE DETENTION CENTER,370 NORTH MIDDLETOWN RD,LIMA,PA,"19037","-999",COUNTY,OPEN,"-999",DELAWARE,USA
"10002278",ADIRONDACK RESIDENTIAL CENTER,518 NORRISVILLE RD,SCHUYLER FALLS,NY,"12985","-999",STATE,CLOSED,"0",CLINTON,USA
"10003598",FCI GILMER CAMP,201 FCI LANE,GLENVILLE,WV,"26351","-999",FEDERAL,OPEN,"64",GILMER,USA
"10003103",MONTGOMERY COUNTY YOUTH CENTER,540 PORT INDIAN RD,NORRISTOWN,PA,"19403","-999",COUNTY,OPEN,"-999",MONTGOMERY,USA
"10002466",GRANT COUNTY JAIL,35 C ST NW,EPHRATA,WA,"98823","-999",COUNTY,OPEN,"134",GRANT,USA
"10004925",DEARBORN COUNTY JUVENILE DETENTION CENTER,219 W HIGH ST,LAWRENCEBURG,IN,"47025","-999",COUNTY,OPEN,"8",DEARBORN,USA
"10006621",COLUMBIA GIRLS SECURE CENTER,419 SPOOK ROCK RD,CLAVERACK,NY,"12513","-999",STATE,OPEN,"11",COLUMBIA,USA
"10000104",FRANKFORT CAREER DEVELOPMENT CENTER,380 COFFEE TREE RD,FRANKFORT,KY,"40602","-999",STATE,CLOSED,"0",FRANKLIN,USA
"10003510",ANDERSON COUNTY DETENTION FACILITY,308 PUBLIC SAFELY LANE,CLINTON,TN,"37716","-999",COUNTY,OPEN,"399",ANDERSON,USA
"10006622",MACCORMICK SECURE CENTER,300 SOUTH ROAD,BROOKTONDALE,NY,"14817","-999",STATE,OPEN,"22",TOMPKINS,USA
"10000750",CENTRAL NEW YORK PSYCHIATRIC CENTER,"9005 OLD RIVER RD, PO BOX 300",MARCY,NY,"13403","-999",STATE,OPEN,"-999",ONEIDA,USA
"10002469",BISHOP LEWIS WORK RELEASE,703 8TH AVE,SEATTLE,WA,"98104","-999",STATE,OPEN,"59",KING,USA
"10006451",SOUTH CORRECTIONAL ENTITY REGIONAL JAIL,20817 17TH AVENUE SOUTH,DES MOINES,WA,"98198","-999",MULTI,OPEN,"-999",KING,USA
"10002483",RAP HOUSE WORK RELEASE,3704 S YAKIMA AVE,TACOMA,WA,"98418","-999",STATE,CLOSED,"0",PIERCE,USA
"10005625",DECATUR COUNTY JAIL,119 EAST RAILROAD STREET,GREENSBURG,IN,"47240","-999",COUNTY,OPEN,"-999",DECATUR,USA
"10004234",BOLIVAR COUNTY REGIONAL CORRECTIONAL FACILITY,2792 HWY 8 W,CLEVELAND,MS,"38732","-999",COUNTY,OPEN,"297",BOLIVAR,USA
"10000979",ABRAXAS OHIO,2775 STATE ROUTE 39,SHELBY,OH,"44875","-999",STATE,OPEN,"-999",RICHLAND,USA
"10003096",HERBERT SCHAFFNER YOUTH CENTER,911 GIBSON BLVD,STEELTON,PA,"17113","-999",COUNTY,OPEN,"-999",DAUPHIN,USA
"10002970",MARION COUNTY CORRECTIONAL FACILITY,4000 AUMSVILLE HWY SE,SALEM,OR,"97317","-999",COUNTY,OPEN,"411",MARION,USA
"10002980",EASTERN OREGON YOUTH CORRECTIONAL FACILITY,1800 WEST MONROE ST,BURNS,OR,"97720","-999",STATE,OPEN,"46",HARNEY,USA
"10005692",LAUDERDALE COUNTY WORK RELEASE CENTER,601 S SEMINARY STREET,FLORENCE,AL,"35630","-999",COUNTY,OPEN,"0",LAUDERDALE,USA
"10002972",POLK COUNTY JAIL,884 SE JEFFERSON ST,DALLAS,OR,"97338","-999",COUNTY,OPEN,"204",POLK,USA
"10005242",HILLSIDE BIRCHVIEW JUVENILE DETENTION FACILITY,7432 COUNTY HOUSE ROAD,AUBURN,NY,"13021","-999",STATE,OPEN,"-999",CAYUGA,USA
"10003213",NASSAU COUNTY MERCYFIRST-WHISTON HALL NSD,525 CONVENT RD,SYOSSET,NY,"11791","-999",STATE,OPEN,"6",NASSAU,USA
"10001497",AUBURN RESIDENTIAL CENTER,6734 PINE RIDGE RD,AUBURN,NY,"13021","-999",STATE,CLOSED,"0",CAYUGA,USA
"10004292",CARROLL COUNTY JAIL,114 EAST 6TH STREET,CARROLL,IA,"51401","-999",COUNTY,OPEN,"18",CARROLL,USA
"10001822",GEORGE-GREENE COUNTY REG CORRECTIONAL FACILITY,154 INDUSTRIAL PARK RD,LUCEDALE,MS,"39452","-999",COUNTY,OPEN,"339",GEORGE,USA
"10003283",CHESTERFIELD JUVENILE DETENTION CENTER,9600 KRAUSE RD,CHESTERFIELD,VA,"23832","-999",COUNTY,OPEN,"-999",CHESTERFIELD,USA
"10003234",BAYVIEW CORRECTIONAL FACILITY,550 W 20TH ST,NEW YORK,NY,"10011","-999",STATE,CLOSED,"0",NEW YORK,USA
"10006411",OUACHITA COUNTY JAIL,109 GOODGAME ST.,CAMDEN,AR,"71701","-999",COUNTY,OPEN,"-999",OUACHITA,USA
"10002294",BROOKLYN COMMUNITY CORRECTIONAL CENTER,988 MYRTLE AVE,BROOKLYN,NY,"11206","-999",STATE,OPEN,"0",KINGS,USA
"10005604",DEKALB COUNTY JAIL,215 EAST 8TH STREET,AUBURN,IN,"46706","-999",COUNTY,OPEN,"-999",DEKALB,USA
