OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Are,Shape__Len,_FACILITYID,V003,V074,HYBRID_POP,X2019
"1137","10001214",ELMORE CORRECTIONAL FACILITY,3520 MARION SPILLWAY ROAD,ELMORE,AL,"36025","-999",(334) 567-1460,STATE,OPEN,"1172",ELMORE,"01051",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=31,MEDIUM,"1180",0.000003413352488,0.007458002898999,"10001214",PAL016,"1173","1173","8.40000009536743"
"1138","10001223",BULLOCK CORRECTIONAL FACILITY,HIGHWAY 82 EAST,UNION SPRINGS,AL,"36089","-999",(334) 738-5625,STATE,OPEN,"1503",BULLOCK,"01011",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/07,https://doc.alabama.gov/facility?loc=4,MEDIUM,"1582",0.000006681460263,0.010347722833369,"10001223",PAL006,"1511","1511","7.69999980926514"
"1139","10000149",HOLMAN CORRECTIONAL FACILITY,866 ROSS RD,ATMORE,AL,"36503","-999",(251) 368-8173,STATE,OPEN,"192",ESCAMBIA,"01053",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=33,CLOSE,"230",0.000005010698487,0.009596524889178,"10000149",PAL042,"834","834","7.30000019073486"
"1140","10001957",FOUNTAIN CORRECTIONAL FACILITY,9677 AL HWY 21 N,ATMORE,AL,"36503","3800",(251) 368-8122,STATE,OPEN,"1273",ESCAMBIA,"01053",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=17,MEDIUM,"1290",0.000005398185976,0.013247630613653,"10001957",PAL019,"1232","1232","8"
"1142","10000132",WILLIAM E DONALDSON CORRECTIONAL FACILITY,100 WARRIOR LN,BESSEMER,AL,"35023","7299",(205) 436-3681,STATE,OPEN,"1444",JEFFERSON,"01073",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/07,https://doc.alabama.gov/facility?loc=2,CLOSE,"1558",0.000011073296491,0.012286779172839,"10000132",PAL043,"1362","1362","7.59999990463257"
"1146","10000140",STATON CORRECTIONAL FACILITY,2690 MARION SPILLWAY RD,ELMORE,AL,"36025","-999",(334) 567-2221,STATE,OPEN,"1376",ELMORE,"01051",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=16,MEDIUM,"1400",0.000004787708576,0.008991047184794,"10000140",PAL039,"1391","1391","8.69999980926514"
"1147","10000142",CAMDEN COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1780 ALABAMA HWY 221,CAMDEN,AL,"36726","-999",(334) 682-4287,STATE,OPEN,"63",WILCOX,"01131",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=27,MINIMUM,"74",0.000000276665560,0.002072323266781,"10000142",PAL007,"59","59","7.59999990463257"
"1149","10001226",ELBA COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1620 BOSWELL ST,ELBA,AL,"36323","-999",(334) 897-5738,STATE,OPEN,"234",COFFEE,"01031",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=11,MINIMUM,"254",0.000000876261538,0.004242252445819,"10001226",PAL014,"240","240","8.10000038146973"
"1158","10000129",LIMESTONE CORRECTIONAL FACILITY,28779 NICK DAVIS RD,HARVEST,AL,"35749","-999",(256) 233-4600,STATE,OPEN,"2401",LIMESTONE,"01083",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=10,CLOSE,"2459",0.000025242530228,0.018672575355310,"10000129",PAL028,"2152","2152","7.40000009536743"
"1164","10003721",ALEX CITY COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,HIGHWAY 22 WEST,ALEX CITY,AL,"35011","-999",(256) 234-7533,STATE,OPEN,"215",COOSA,"01037",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=20,MINIMUM,"244",0.000000530270654,0.003049857272138,"10003721",PAL001,"231","231","8"
"1166","10001209",CHILDERSBURG COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,13501 PLANT RD,CHILDERSBURG,AL,"35044","-999",(256) 378-3821,STATE,OPEN,"396",TALLADEGA,"01121",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=6,MINIMUM,"410",0.000001487614554,0.005392925096644,"10001209",PAL009,"404","404","7.90000009536743"
"1167","10003710",SAINT CLAIR CORRECTIONAL FACILITY,1000 SAINT CLAIR ROAD,SPRINGVILLE,AL,"35146","-999",(205) 467-6111,STATE,OPEN,"1035",ST. CLAIR,"01115",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=21,CLOSE,"1195",0.000013690975720,0.014996087954619,"10003710",PAL038,"914","914","7.5"
"1168","10003728",FRANK LEE COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,5305 INGRAM RD.,DEATSVILLE,AL,"36022","-999",(334) 290-3200,STATE,OPEN,"294",ELMORE,"01051",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=1,MINIMUM,"300",0.000003205393114,0.007951852036709,"10003728",PAL017,"295","295","7.80000019073486"
"1171","10000146",LOXLEY COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,14880 COUNTY RD 64,LOXLEY,AL,"36551","-999",(251) 964-5044,STATE,OPEN,"347",BALDWIN,"01003",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=3,MINIMUM,"386",0.000001941531991,0.005575448022315,"10000146",PAL029,"373","373","7.04999995231628"
"1189","10006524",ALABAMA THERAPEUTIC EDUCATION FACILITY,102 INDUSTRIAL PARKWAY,COLUMBIANA,AL,"35051","-999",(205) 669-1187,STATE,OPEN,"236",SHELBY,"01117",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,NOT AVAILABLE,NOT AVAILABLE,"-999",0.000002013349103,0.005426734702711,"10006524",,,"236","8.39999961853027"
"3019","10005694",FCI TALLADEGA CAMP,565 EAST RENFROE ROAD,TALLADEGA,AL,"35160","-999",(256) 315-4100,FEDERAL,OPEN,"147",TALLADEGA,"01121",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/tdg/,2016/02/16,IMAGERY/OTHER,2024/01/11,https://www.bop.gov/locations/institutions/tdg/,MINIMUM,"-999",0.000004411475174,0.010002350793972,"10005694",,,"147","7.64999985694885"
"3022","10006173",FCI ALICEVILLE,11070 HIGHWAY 14,ALICEVILLE,AL,"35442","-999",(205) 373-5000,FEDERAL,OPEN,"1398",PICKENS,"01107",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ali/,2016/02/16,IMAGERY/OTHER,2024/01/11,https://www.bop.gov/locations/institutions/ali/,MINIMUM,"-999",0.000018523140852,0.018175805796989,"10006173",FAL002,"1559","1559","7.25"
"3024","10006174",FCI ALICEVILLE CAMP,11070 HIGHWAY 14,ALICEVILLE,AL,"35442","-999",(205) 373-5000,FEDERAL,OPEN,"185",PICKENS,"01107",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ali/,2016/02/16,IMAGERY/OTHER,2024/01/11,https://www.bop.gov/locations/institutions/ali/,MINIMUM,"-999",0.000003821738119,0.008920308067887,"10006174",,,"185","7.17499995231628"
"3026","10000136",FCI TALLADEGA,565 EAST RENFROE ROAD,TALLADEGA,AL,"35160","-999",(256) 315-4100,FEDERAL,OPEN,"984",TALLADEGA,"01121",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/tdg/,2016/02/16,IMAGERY/OTHER,2024/01/11,https://www.bop.gov/locations/institutions/tdg/,MEDIUM,"-999",0.000014614323163,0.014438611215110,"10000136",FAL008,"1086","1086","7.67499995231628"
"3210","10001199",HAMILTON COMMUNITY BASED FACILITY / COMMUNITY WORK CENTER,1826 BEXAR AVE E,HAMILTON,AL,"35570","-999",(205) 921-9308,STATE,OPEN,"264",MARION,"01093",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=28,MINIMUM,"278",0.000000608887149,0.002984773348885,"10001199",PAL021,"213","213","6.90000009536743"
"3213","10001218",RED EAGLE COMMUNITY WORK CENTER,1290 RED EAGLE RD,MONTGOMERY,AL,"36110","-999",(334) 262-4604,STATE,OPEN,"296",MONTGOMERY,"01101",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=8,MINIMUM,"312",0.000000539930852,0.003764764657685,"10001218",PAL036,"307","307","8.39999961853027"
"3231","10001197",HAMILTON AGED / INFIRMED,223 SASSER DR,HAMILTON,AL,"35570","-999",(205) 921-7453,STATE,OPEN,"246",MARION,"01093",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/08,https://doc.alabama.gov/facility?loc=30,MEDIUM,"295",0.000002052943501,0.006039379221229,"10001197",PAL020,"284","284","7.09999990463257"
"3298","10001954",BIBB CORRECTIONAL FACILITY,565 BIBB LANE,BRENT,AL,"35034","-999",(205) 926-5252,STATE,OPEN,"1723",BIBB,"01007",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.alabama.gov/docs/MonthlyRpts/November%202023.pdf,2023/11/30,IMAGERY/OTHER,2024/02/07,https://doc.alabama.gov/facility?loc=39,MEDIUM,"1825",0.000010019971342,0.011990230195107,"10001954",PAL003,"1803","1803","7.70000004768372"
"6236","10002617",CENTRAL UTAH CORRECTIONAL FACILITY,255 E 300 N ST,GUNNISON,UT,"84634","-999",(435) 528-6000,STATE,OPEN,"1754",SANPETE,"49039",USA,"922140",CORRECTIONAL INSTITUTIONS,https://corrections.utah.gov/central-utah-correctional-facility/,2018/01/17,IMAGERY/OTHER,2024/04/25,https://corrections.utah.gov/central-utah-correctional-facility/,MAXIMUM,"1800",0.000027689901799,0.025579986516976,"10002617",PUT003,"1752","1752","4.85000014305115"
"1001","10003386",FSL ELKTON,8730 SCROGGS RD,LISBON,OH,"44432","-999",(330) 420-6200,FEDERAL,OPEN,"336",COLUMBIANA,"39029",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/elk/,2016/02/16,IMAGERY/OTHER,2024/01/19,https://www.bop.gov/locations/institutions/elk/,MINIMUM,"-999",0.000005669776556,0.009492565478984,"10003386",,,"336","7.35000014305115"
"2795","10003387",EASTERN OHIO CORRECTION CENTER - FEMALE CENTER,227 N MARKET ST,LISBON,OH,"44432","-999",(330) 420-0288,STATE,OPEN,"33",COLUMBIANA,"39029",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/,2017/07/21,IMAGERY/OTHER,2024/06/03,https://www.drc.ohio.gov/,MEDIUM,"35",0.000000119951665,0.001526343515824,"10003387",,,"33","7.90000009536743"
"2931","10003385",FCI ELKTON,8730 SCROGGS RD,LISBON,OH,"44432","-999",(330) 420-6200,FEDERAL,OPEN,"1565",COLUMBIANA,"39029",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/elk/,2016/02/16,IMAGERY/OTHER,2024/01/19,https://www.bop.gov/locations/institutions/elk/,MINIMUM,"-999",0.000016283880313,0.016184995428551,"10003385",FOH231,"2457","2457","7.40000009536743"
"3714","10003389",ALLEN OAKWOOD CORRECTIONAL INSTITUTION,2338 NORTH WEST ST,LIMA,OH,"45801","-999",(419) 224-8000,STATE,OPEN,"1480",ALLEN,"39003",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/allen-oakwood/allen-oakwood,2017/12/04,IMAGERY/OTHER,2024/03/25,https://drc.ohio.gov/about/facilities/allen-oakwood/allen-oakwood,MAXIMUM,"-999",0.000030839935562,0.034055636270125,"10003389",POH001,"1484","1484","8.42499995231628"
"3855","10003424",CORRECTIONAL RECEPTION CENTER,11271 STATE ROUTE 762,ORIENT,OH,"43146","-999",(614) 877-2441,STATE,OPEN,"-999",PICKAWAY,"39129",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/correctional-reception-center/correctional-reception-center,2017/12/04,IMAGERY/OTHER,2024/03/25,https://drc.ohio.gov/about/facilities/correctional-reception-center/correctional-reception-center,MAXIMUM,"-999",0.000018380960910,0.018487395984786,"10003424",POH018,"1740","1740","8.17499995231628"
"4437","10000976",LORAIN CORRECTIONAL INSTITUTION,2075 S AVON-BELDEN RD,GRAFTON,OH,"44044","-999",(440) 748-1049,STATE,OPEN,"1276",LORAIN,"39093",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/lorain-correctional/lorain-correctional,2017/04/14,IMAGERY/OTHER,2017/04/14,https://drc.ohio.gov/about/facilities/lorain-correctional/lorain-correctional,MAXIMUM,"-999",0.000020011981633,0.017351416113921,"10000976",POH026,"1452","1452","7.59999990463257"
"4897","10003425",PICKAWAY CORRECTIONAL INSTITUTION,11781 STATE ROUTE 762,ORIENT,OH,"43146","-999",(614) 877-4362,STATE,OPEN,"-999",PICKAWAY,"39129",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/pickaway-correctional/pickaway-correctional,2017/04/21,IMAGERY/OTHER,2024/03/25,https://drc.ohio.gov/about/facilities/pickaway-correctional/pickaway-correctional,MEDIUM,"-999",0.000011899629271,0.018968616846991,"10003425",POH045,"2064","2064","8.19999980926514"
"5028","10003414",LONDON CORRECTIONAL INSTITUTION,1580 STATE ROUTE 56 SW,LONDON,OH,"43140","-999",(740) 852-2454,STATE,OPEN,"-999",MADISON,"39097",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/london-correctional/london-correctional,2016/06/17,IMAGERY/OTHER,2024/03/25,https://drc.ohio.gov/about/facilities/london-correctional/london-correctional,MAXIMUM,"-999",0.000021089135998,0.017893442975894,"10003414",POH025,"2223","2223","8.19999980926514"
"5033","10003356",GRAFTON REINTEGRATION CENTER,2000 AVON-BELDEN RD,GRAFTON,OH,"44044","-999",(440) 748-1161,STATE,OPEN,"-999",LORAIN,"39093",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/grafton-correctional/grafton-correctional,2017/12/04,IMAGERY/OTHER,2024/06/03,https://drc.ohio.gov/about/facilities/grafton-correctional/grafton-correctional,NOT AVAILABLE,"-999",0.000014374238162,0.015180403040700,"10003356",,,,"7.59999990463257"
"5040","10003390",WESTERN OHIO REGIONAL TREATMENT & REHABILITATION CENTER / WORTH CENTER,243 E BLUELICK RD,LIMA,OH,"45801","-999",(419) 222-3339,STATE,OPEN,"-999",ALLEN,"39003",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.worthcenter.org/,2017/08/15,IMAGERY/OTHER,2024/03/26,https://www.worthcenter.org/,MINIMUM,"-999",0.000000490638513,0.003729619918905,"10003390",,,,"8.39999961853027"
"5041","10003354",LORAIN / MEDINA COMMUNITY BASED CORRECTIONAL FACILITY,9892 MURRAY RIDGE RD,ELYRIA,OH,"44035","-999",(440) 281-9708,STATE,OPEN,"-999",LORAIN,"39093",USA,"922140",CORRECTIONAL INSTITUTIONS,http://lmcbcf.com/,2017/12/22,IMAGERY/OTHER,2024/03/26,http://lmcbcf.com/,MINIMUM,"130",0.000000490458660,0.004343198691464,"10003354",,,,"7.59999990463257"
"5105","10000982",MADISON CORRECTIONAL INSTITUTION,1851 STATE ROUTE 56,LONDON,OH,"43140","-999",(740) 852-9777,STATE,OPEN,"-999",MADISON,"39097",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/madison-correctional/madison-correctional,2015/03/27,IMAGERY/OTHER,2024/03/25,https://drc.ohio.gov/about/facilities/madison-correctional/madison-correctional,MEDIUM,"-999",0.000033571051745,0.028714657273105,"10000982",POH027,"2261","2261","8.17499995231628"
"5109","10003357",GRAFTON CORRECTIONAL INSTITUTION,2500 AVON BELDEN RD,GRAFTON,OH,"44044","-999",(440) 748-1161,STATE,OPEN,"-999",LORAIN,"39093",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/grafton-correctional,2017/12/04,IMAGERY/OTHER,2017/12/04,https://drc.ohio.gov/about/facilities/grafton-correctional,CLOSE,"-999",0.000015297493974,0.014986581011644,"10003357",POH022,"1617","1617","7.52499997615814"
"5119","10002432",CHILLICOTHE CORRECTIONAL INSTITUTION / RTU,15802 STATE ROUTE N 104,CHILLICOTHE,OH,"45601","-999",(740) 774-7080,STATE,OPEN,"-999",ROSS,"39141",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/chillicothe-correctional-cci/chillicothe-correctional-cci,2017/12/04,IMAGERY/OTHER,2024/03/25,https://drc.ohio.gov/about/facilities/chillicothe-correctional-cci/chillicothe-correctional-cci,CLOSE,"-999",0.000031192520055,0.027519857947557,"10002432",POH012,"2706","2706","7.57500004768372"
"5235","10003444",SOUTHERN OHIO CORRECTIONAL FACILITY,1724 STATE ROUTE 728,LUCASVILLE,OH,"45699","-999",(740) 259-5544,STATE,OPEN,"-999",SCIOTO,"39145",USA,"922140",CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/about/facilities/southern-ohio-correctional-facility/southern-ohio-correctional,2015/04/17,IMAGERY/OTHER,2024/03/26,https://drc.ohio.gov/about/facilities/southern-ohio-correctional-facility/southern-ohio-correctional,MAXIMUM,"-999",0.000027527780503,0.019653315048399,"10003444",POH051,"1286","1286","6.69999980926514"
"188","10003587",OKLAHOMA STATE REFORMATORY,1700 E FIRST ST,GRANITE,OK,"73547","0514",(405) 698-5263,STATE,OPEN,"-999",GREER,"40055",USA,"922140",CORRECTIONAL INSTITUTIONS,https://oklahoma.gov/doc/facilities/oklahoma-state-reformatory.html,2018/01/02,IMAGERY/OTHER,2024/03/27,https://oklahoma.gov/doc/facilities/oklahoma-state-reformatory.html,MEDIUM,"1000",0.000006744115808,0.012051770596644,"10003587",POK043,"890","890","5.80000019073486"
"583","10000187",COFFIELD UNIT,2661 FM 2054,TENNESSEE COLONY,TX,"75884","-999",(903) 928-2211,STATE,OPEN,"-999",ANDERSON,"48001",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.tdcj.texas.gov/unit_directory/co.html,2016/09/15,IMAGERY/OTHER,2024/04/19,https://www.tdcj.texas.gov/unit_directory/co.html,MAXIMUM,"4139",0.000026704852644,0.025718465730985,"10000187",PTX064,"4101","4101","7.13333320617676"
"585","10002941",LOPEZ STATE JAIL,1203 EL CIBOLO RD,EDINBURG,TX,"78542","-999",(956) 316-3810,STATE,OPEN,"-999",HIDALGO,"48215",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.tdcj.texas.gov/unit_directory/rl.html,2016/09/15,IMAGERY/OTHER,2024/04/22,https://www.tdcj.texas.gov/unit_directory/rl.html,MEDIUM,"1100",0.000006089382850,0.009813314670719,"10002941",PTX110,"996","996","8.39999961853027"
"590","10000186",MICHAEL STATE PRISON,2664 FM 2054,TENNESSEE COLONY,TX,"75886","-999",(903) 928-2311,STATE,OPEN,"-999",ANDERSON,"48001",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.tdcj.texas.gov/unit_directory/mi.html,2016/09/15,IMAGERY/OTHER,2024/04/22,https://www.tdcj.texas.gov/unit_directory/mi.html,MAXIMUM,"2552",0.000020897396780,0.021457370454502,"10000186",PTX098,"3202","3202","7.19999980926514"
"592","10000205",POLUNSKY PRISON,3872 FM 350 SOUTH,LIVINGSTON,TX,"77351","-999",(936) 967-8082,STATE,OPEN,"-999",POLK,"48373",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.tdcj.texas.gov/unit_directory/tl.html,2016/09/15,IMAGERY/OTHER,2024/04/23,https://www.tdcj.texas.gov/unit_directory/tl.html,MAXIMUM,"2984",0.000022695478947,0.018070560554382,"10000205",PTX006,"2806","2806","7.65000009536743"
"1033","10000226",FCI BASTROP,1341 HIGHWAY 95 NORTH,BASTROP,TX,"78602","-999",(512) 321-3903,FEDERAL,OPEN,"972",BASTROP,"48021",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/bas/,2016/02/16,IMAGERY/OTHER,2024/01/22,https://www.bop.gov/locations/institutions/bas/,MINIMUM,"-999",0.000012054548506,0.013661045719076,"10000226",FTX292,"1511","1511","6.33333333333333"
"1593","10002843",TRAVIS COUNTY UNIT,8101 FM 969,AUSTIN,TX,"78724","-999",(512) 926-4482,STATE,OPEN,"-999",TRAVIS,"48453",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.tdcj.texas.gov/unit_directory/ti.html,2016/09/15,IMAGERY/OTHER,2024/04/23,https://www.tdcj.texas.gov/unit_directory/ti.html,MEDIUM,"1161",0.000008494698932,0.011435649593843,"10002843",PTX124,"1016","1016","7.90000009536743"
"2331","10002904",KARNES COUNTY CORRECTIONAL CENTER,810 COMMERCE ST,KARNES CITY,TX,"78118","-999",(830) 780-3525,MULTI,OPEN,"-999",KARNES,"48255",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,2017/10/16,IMAGERY/OTHER,2020/02/21,https://www.geogroup.com/Locations,MAXIMUM,"679",0.000001347184707,0.004784161831395,"10002904",,,,"7.40000009536743"
"2485","10003592",MACK ALFORD CORRECTIONAL CENTER,13001 NORTH HWY 69,ATOKA,OK,"74525","-999",(580) 346-7301,STATE,OPEN,"-999",ATOKA,"40005",USA,"922140",CORRECTIONAL INSTITUTIONS,https://oklahoma.gov/doc/facilities/mack-alford-correctional-center.html,2018/01/02,IMAGERY/OTHER,2024/03/27,https://oklahoma.gov/doc/facilities/mack-alford-correctional-center.html,MEDIUM,"800",0.000008965732604,0.013821045223355,"10003592",POK032,"791","791","6.90000009536743"
"2487","10003572",UNION CITY COMMUNITY CORRECTIONS CENTER,700 N STATE HWY 81,UNION CITY,OK,"73090","0129",(405) 483-5900,STATE,OPEN,"-999",CANADIAN,"40017",USA,"922140",CORRECTIONAL INSTITUTIONS,https://oklahoma.gov/doc/facilities/union-city-community-corrections-center.html,2018/01/02,IMAGERY/OTHER,2024/03/27,https://oklahoma.gov/doc/facilities/union-city-community-corrections-center.html,MINIMUM,"228",0.000000823410574,0.004035567999949,"10003572",POK049,"217","217","7"
"2630","10001729",JOHN H LILLEY CORRECTIONAL CENTER,407971 HWY 62E,BOLEY,OK,"74829","-999",(918) 667-3381,STATE,OPEN,"-999",OKFUSKEE,"40107",USA,"922140",CORRECTIONAL INSTITUTIONS,https://oklahoma.gov/doc/facilities/john-h-lilley-correctional-center.html,2018/01/02,IMAGERY/OTHER,2024/03/27,https://oklahoma.gov/doc/facilities/john-h-lilley-correctional-center.html,MINIMUM,"800",0.000008683457281,0.013573252158611,"10001729",POK024,"819","819","6.15000009536743"
